date,stateId,stateName,confidence,distance,close,volatilityMultiple,volumeMultiple,trendScore,resonanceCount,middleDeviationRate,middleDeviationAtr,middlePositionPct,maDeviationRate,maDeviationAtr,maPositionPct,stretchHeat
2024-12-15,5,上侧趋势共振态,0.1874,2.1825,106319.4,1.0204,1.0907,10.8963,4,8.8508,2.1394,67.2755,54.6508,9.2977,78.8505,46.1259
2024-12-16,5,上侧趋势共振态,0.2033,2.1687,106475.9,0.7453,1.0892,11.6458,4,8.0526,2.0022,65.3597,54.4643,9.4729,79.9744,45.334
2024-12-17,5,上侧趋势共振态,0.5382,1.6869,104413.7,1.1355,1.0602,8.5756,4,5.9599,1.4664,57.8778,51.0835,8.8149,75.7525,33.6303
2024-12-18,0,放量波动扩张态,0.255,2.1861,100671,1.4922,1.5853,3.6197,4,2.1617,0.5117,44.5465,45.308,7.5409,67.5775,23.031
2024-12-19,0,放量波动扩张态,0.5159,2.395,96977.5,1.9811,2.1695,-1.7972,3,-1.5864,-0.3472,32.5514,39.63,6.1133,58.4166,25.8651
2024-12-20,3,低波动压缩态,0.1826,2.4309,97517.4,0.9259,0.7701,-0.3052,2,-1.0386,-0.2286,34.2079,40.0763,6.2321,59.1788,24.9709
2024-12-21,3,低波动压缩态,0.5422,1.6716,95373.5,0.6732,0.4938,-2.8553,3,-3.2142,-0.7253,27.2721,36.7128,5.8647,56.8215,29.5494
2024-12-22,3,低波动压缩态,0.3501,2.17,93260,0.8005,0.8793,-4.706,3,-5.359,-1.2278,20.2547,33.4399,5.4337,54.0559,33.8013
2024-12-23,0,放量波动扩张态,0.3372,2.3159,98303.8,1.3208,0.9031,-2.1662,2,-0.2405,-0.0537,36.6497,40.3647,6.4104,60.3231,23.6734
2024-12-24,3,低波动压缩态,0.4169,2.3059,98526.4,0.5409,0.713,-2.6968,2,-0.0146,-0.0034,37.353,40.3824,6.6539,61.8857,24.5327
2024-12-25,3,低波动压缩态,0.0184,2.6697,96033.3,1.1205,0.8205,-5.4588,4,-2.5446,-0.5832,29.2555,36.5605,5.9801,57.5622,28.3066
2024-12-26,3,低波动压缩态,0.2008,2.5633,94571.9,0.8414,0.9205,-5.7607,4,-5.7565,-1.36,18.4085,34.2178,5.6764,55.6131,37.2046
2024-12-27,3,低波动压缩态,0.3234,2.548,94442.5,0.4638,0.4831,-4.6959,4,-5.8854,-1.4478,17.1821,33.7711,5.8448,56.694,39.5119
2024-12-28,3,低波动压缩态,0.2893,2.7498,94514.8,0.4599,0.3249,-5.7988,4,-5.8134,-1.4895,16.5999,33.6007,6.0693,58.1345,41.5346
2024-12-29,3,低波动压缩态,0.0312,3.0509,92118.6,0.7906,0.8959,-6.618,4,-7.8595,-2.0386,8.9321,29.9696,5.5109,54.5515,45.6194
2024-12-30,0,放量波动扩张态,0.1044,2.3079,95428.1,1.1487,1.1561,-1.8421,3,-4.5492,-1.1665,21.111,34.3623,6.2592,59.3532,38.2423
2024-12-31,3,低波动压缩态,0.3477,2.2415,94459.2,0.7119,0.6296,-4.5907,4,-5.5183,-1.4463,17.2028,32.7459,6.1086,58.3866,41.1837
2025-01-01,3,低波动压缩态,0.3233,2.0781,96463.2,0.963,0.7882,-2.2522,4,-3.5138,-0.9236,24.5028,35.2791,6.6137,61.6276,37.1249
2025-01-02,3,低波动压缩态,0.4572,2.0305,97513.6,0.5007,0.7122,0.1336,2,-2.4632,-0.6723,28.0119,36.4828,7.1161,64.8513,36.8394
2025-01-03,3,低波动压缩态,0.4796,1.7705,97660.2,0.4513,0.4931,1.0877,3,-2.3166,-0.659,28.1981,36.4271,7.4193,66.7969,38.5989
2025-01-04,3,低波动压缩态,0.3928,2.061,98029.9,0.4558,0.3584,1.9982,3,-1.9468,-0.577,29.3433,36.6909,7.8002,69.2413,39.898
2025-01-05,5,上侧趋势共振态,0.0008,2.6332,102149.8,1.4123,1.0551,4.014,3,2.1741,0.6239,46.1126,42.135,8.6918,74.9624,28.8498
2025-01-06,0,放量波动扩张态,0.363,2.3529,97932.1,1.5555,1.3127,0.556,2,-1.6663,-0.456,31.0328,36.0142,7.1249,64.908,33.8752
2025-01-07,3,低波动压缩态,0.1661,1.9706,95492.3,1.0454,1.3249,-2.7759,3,-2.8184,-0.7583,26.8109,32.4041,6.399,60.25,33.4392
2025-01-08,3,低波动压缩态,0.1645,2.237,94244.1,1.016,1.2863,-2.2534,4,-3.0178,-0.802,26.201,30.4839,6.0212,57.8254,31.6244
2025-01-09,0,放量波动扩张态,0.0746,2.4034,93746.2,1.1063,1.4661,-2.7212,4,-3.3638,-0.8851,25.0402,29.6152,5.8098,56.469,31.4289
2025-01-10,3,低波动压缩态,0.5273,1.6232,94414.1,0.7362,0.6323,-2.5603,4,-2.6753,-0.7182,27.3705,30.3349,6.0812,58.2108,30.8404
2025-01-11,3,低波动压缩态,0.6083,1.3384,95080.7,0.5115,0.3933,-0.3906,3,-1.9882,-0.5538,29.6665,31.0474,6.4682,60.6938,31.0273
2025-01-12,0,放量波动扩张态,0.4558,2.2271,92126,1.8592,1.7379,-3.8953,4,-3.9628,-1.0194,23.1648,26.801,5.2216,52.6952,29.5305
2025-01-13,0,放量波动扩张态,0.7157,1.071,96466,1.5852,1.4615,-2.2268,3,0.5615,0.1379,39.3263,32.5582,6.0677,58.1239,18.7976
2025-01-14,0,放量波动扩张态,0.0883,2.2371,98989.6,1.1263,1.1402,0.9084,3,3.1922,0.7766,48.2449,35.7971,6.6176,61.6528,13.4079
2025-01-15,5,上侧趋势共振态,0.1674,2.0386,99298.1,0.9193,1.1892,2.6177,3,3.5138,0.8601,49.4115,35.9729,6.7036,62.2044,12.7929
2025-01-16,5,上侧趋势共振态,0.2926,2.4516,104000,1.2871,1.3211,8.0683,4,7.6242,1.8385,63.0741,42.1056,7.6896,68.5316,31.6057
2025-01-17,5,上侧趋势共振态,0.3937,1.9288,104556,0.8943,1.2241,8.626,4,7.3043,1.7905,62.4035,42.5641,7.8531,69.5807,31.9842
2025-01-18,5,上侧趋势共振态,0.3629,2.247,104941.2,0.6735,0.922,6.9807,3,7.6996,1.9348,64.4186,42.7742,8.1079,71.2157,35.6343
2025-01-19,4,放量波动扩张态,0.2369,3.8629,104956.9,2.4132,2.706,8.6681,3,5.4653,1.2502,54.8582,42.4855,7.1934,65.3473,20.2056
2025-01-20,0,放量波动扩张态,0.1416,3.4444,103953.8,1.5329,1.9507,9.0601,3,4.4573,0.9778,51.0548,40.8301,6.6435,61.819,12.8738
2025-01-21,5,上侧趋势共振态,0.4167,1.8762,104184.9,0.8297,1.0172,8.6839,4,4.6896,1.0422,51.9544,40.8601,6.749,62.4961,14.4505
2025-01-22,5,上侧趋势共振态,0.3861,2.0182,105276.7,1.0784,1.2825,9.0354,4,5.7866,1.2783,55.2509,42.0491,6.9175,63.5771,18.828
2025-01-23,5,上侧趋势共振态,0.3642,2.1034,105867.6,1.0334,1.4862,8.9528,4,6.3804,1.4058,57.0321,42.5633,6.998,64.0936,21.1257
2025-01-24,5,上侧趋势共振态,0.4865,1.7041,104889.8,0.6939,0.5229,6.3202,4,5.3979,1.2173,54.3999,40.9729,6.9085,63.5193,17.9192
2025-01-25,5,上侧趋势共振态,0.2919,2.7991,104990.1,0.2722,0.2583,7.5315,4,5.4987,1.3095,55.6868,40.8325,7.2845,65.9319,21.6187
2025-01-26,0,放量波动扩张态,0.5451,1.9792,101108.9,1.7069,1.2923,0.3125,2,1.5987,0.36,42.4277,35.3794,5.9793,57.557,15.1294
2025-01-27,0,放量波动扩张态,0.0277,2.4221,102765.8,1.1313,0.8387,2.059,3,3.2636,0.7275,47.5599,37.3354,6.2581,59.3458,11.786
2025-01-28,3,低波动压缩态,0.1266,2.0207,101986.6,0.6546,0.5841,2.452,3,2.4806,0.5677,45.3276,36.0449,6.2137,59.0608,13.7332
2025-01-29,5,上侧趋势共振态,0.4446,1.8296,105563.6,1.1497,0.8861,5.0675,4,6.0749,1.3742,56.5907,40.5,6.9168,63.5729,20.1636
2025-01-30,5,上侧趋势共振态,0.4248,1.8786,105460.2,0.5044,0.6161,4.586,4,5.971,1.4022,56.9815,40.0766,7.1199,64.8761,21.8576
2025-01-31,3,低波动压缩态,0.1843,2.6322,102080.1,0.9982,0.6022,0.7568,2,2.5746,0.6047,45.8444,35.3123,6.2872,59.5323,13.6879
2025-02-01,3,低波动压缩态,0.2507,2.2895,99343.1,0.9758,0.6446,-1.4497,2,-0.1757,-0.0413,36.8228,31.4379,5.6183,55.2402,18.4173
2025-02-02,0,放量波动扩张态,0.5457,2.4022,98838.8,1.8256,1.9369,-1.4591,2,-1.7433,-0.3883,31.9776,30.5297,5.1189,52.0358,20.0582
2025-02-03,0,放量波动扩张态,0.0717,2.4348,99351.8,1.0379,1.1106,-0.6684,2,-1.2672,-0.2815,33.4687,30.9649,5.1863,52.4683,18.9996
2025-02-04,3,低波动压缩态,0.1605,2.0538,98122,1.0288,0.7476,-3.5897,3,-2.4893,-0.5518,29.6941,29.1045,4.8729,50.4575,20.7633
2025-02-05,3,低波动压缩态,0.4227,2.0978,97334,0.6789,0.6123,-4.474,4,-3.2724,-0.7433,27.0198,27.8321,4.7838,49.8855,23.0947
2025-02-06,3,低波动压缩态,0.1422,2.1452,98307,1.0093,0.8756,-5.4069,3,-2.3055,-0.5233,30.0922,28.8676,4.9675,51.0647,20.9725
2025-02-07,3,低波动压缩态,0.1915,2.5968,95856,0.7033,0.4995,-7.9163,4,-4.7412,-1.1008,22.0284,25.4356,4.4847,47.9664,30.0053
2025-02-08,3,低波动压缩态,0.3697,2.4337,96489.6,0.4026,0.3231,-5.7795,4,-4.1116,-0.9984,23.4572,26.0329,4.8097,50.0521,26.5949
2025-02-09,3,低波动压缩态,0.3795,1.9339,97235.2,0.8932,0.7555,-4.0682,4,-2.0736,-0.501,30.4045,26.7727,4.9963,51.2492,20.8447
2025-02-10,3,低波动压缩态,0.6369,1.2169,97022.2,0.4876,0.6007,-3.3623,3,-2.2881,-0.5746,29.3765,26.2625,5.1036,51.9379,22.5614
2025-02-11,3,低波动压缩态,0.5241,1.5498,95806.7,0.7644,1.0237,-5.5753,3,-3.43,-0.8762,25.1648,24.4377,4.8445,50.2753,25.1106
2025-02-12,3,低波动压缩态,0.5436,1.4585,95998.2,0.7954,0.9352,-5.0759,3,-3.2369,-0.8399,25.6716,24.4493,4.9325,50.8397,25.1681
2025-02-13,3,低波动压缩态,0.701,0.9544,96940,0.6403,0.6527,-3.1597,3,-2.2876,-0.61,28.8819,25.4228,5.2812,53.0773,24.1953
2025-02-14,3,低波动压缩态,0.7654,0.7517,97639.9,0.6518,0.5525,-1.9226,3,-1.2317,-0.336,32.7078,26.0759,5.5731,54.9503,22.2425
2025-02-15,3,低波动压缩态,0.403,2.2816,96900,0.3135,0.3003,-1.2288,2,-1.9801,-0.5687,29.458,24.8725,5.6077,55.1725,25.7146
2025-02-16,3,低波动压缩态,0.5615,1.6561,95666.2,0.5395,0.592,-2.7036,4,-3.2282,-0.9601,23.9934,23.0474,5.3906,53.7793,29.7859
2025-02-17,3,低波动压缩态,0.5468,1.7119,95549.9,0.5435,0.76,-3.3895,4,-3.3458,-1.03,23.0169,22.6687,5.4984,54.4713,31.4544
2025-02-18,3,低波动压缩态,0.3323,1.93,95937.3,1.0424,1.0545,-2.5668,4,-2.9539,-0.9064,24.743,22.9438,5.557,54.8472,30.1042
2025-02-19,3,低波动压缩态,0.6958,0.9522,96912.5,0.8275,0.8381,-2.7105,3,-1.7623,-0.5468,29.7649,23.9552,5.8903,56.9855,27.2205
2025-02-20,3,低波动压缩态,0.3943,2.0285,98129.5,0.8327,1.1519,-0.8397,2,-0.3014,-0.0945,36.0803,25.2509,6.3019,59.6267,23.5463
2025-02-21,3,低波动压缩态,0.1223,1.9125,96595.2,1.2313,1.0351,-2.3076,3,-0.3176,-0.0963,36.0553,23.0334,5.658,55.4955,19.4402
2025-02-22,3,低波动压缩态,0.5088,1.87,95446.5,0.4682,0.3779,-3.379,4,-1.503,-0.4744,30.776,21.3132,5.4612,54.2325,23.4565
2025-02-23,3,低波动压缩态,0.4347,1.8983,94329.1,0.8926,0.9893,-3.9687,4,-3.7047,-1.1917,20.7587,19.6514,5.0873,51.8329,31.0742
2025-02-24,7,下侧放量扩张拉伸态,0.5002,2.9541,87238.9,2.6284,3.0158,-10.5627,4,-6.617,-1.7756,12.6049,10.475,2.376,34.4352,52.96
2025-02-25,2,下侧趋势共振态,0.3498,2.41,87561.9,1.1532,1.7686,-10.1176,4,-5.6161,-1.4789,16.7478,10.6927,2.4009,34.5952,48.657
2025-02-26,7,下侧放量扩张拉伸态,0.3325,2.3923,85514.1,1.5209,2.2398,-12.5095,4,-6.2201,-1.5455,15.8183,7.9397,1.7139,30.1871,53.9946
2025-02-27,7,下侧放量扩张拉伸态,0.6111,2.0429,83989,1.8966,2.7942,-14.6562,4,-5.4827,-1.236,20.1404,5.8639,1.1802,26.7623,53.0972
2025-02-28,2,下侧趋势共振态,0.5113,2,84787.1,0.8663,1.025,-13.551,4,-4.5846,-1.0441,22.8194,6.7118,1.3668,27.9595,49.2211
2025-03-01,2,下侧趋势共振态,0.2435,2.4654,87432.5,1.0247,0.7694,-9.7255,4,-1.6076,-0.3654,32.2972,9.8678,2.0088,32.0793,35.6236
2025-03-02,0,放量波动扩张态,0.1501,3.4519,90036.8,1.8525,2.4571,-6.9536,4,1.3232,0.2811,41.325,12.9503,2.4676,35.0232,23.6518
2025-03-03,7,下侧放量扩张拉伸态,0.6194,1.9667,82977.9,2.0913,1.9269,-13.8718,4,-6.6206,-1.2882,19.4108,3.9669,0.6933,23.6378,56.9515
2025-03-04,0,放量波动扩张态,0.1997,3.7082,88342.1,1.8326,1.5145,-6.0453,3,-0.5839,-0.1063,35.9151,10.5374,1.7259,30.2642,33.8206
2025-03-05,0,放量波动扩张态,0.1366,2.9839,90825.9,1.0715,1.226,-3.9175,3,2.2112,0.4005,42.9927,13.4871,2.2,33.3061,23.7012
2025-03-06,0,放量波动扩张态,0.2921,2.8572,88470.7,1.3266,1.6953,-4.9684,3,-0.4392,-0.0776,36.3172,10.4038,1.6565,29.8187,33.8641
2025-03-07,8,过渡混合态,0.0186,3.0379,86401.8,0.7832,0.9337,-6.063,3,-2.7675,-0.4968,30.4628,7.6902,1.2464,27.187,42.3501
2025-03-08,2,下侧趋势共振态,0.4446,2.3052,83062.2,0.7783,0.4875,-9.5121,4,-6.5257,-1.1914,20.7629,3.4324,0.5663,22.8232,56.4139
2025-03-09,2,下侧趋势共振态,0.414,2.4893,80038,1.0142,1.2853,-11.5575,4,-9.929,-1.8107,12.1139,-0.4037,-0.0666,18.762,69.1241
2025-03-10,2,下侧趋势共振态,0.2384,3.0126,81218.1,1.1529,1.4046,-11.141,4,-7.7528,-1.3844,18.0676,0.9889,0.1613,20.2243,61.7081
2025-03-11,2,下侧趋势共振态,0.4225,2.3985,81729.6,0.8122,1.0095,-7.1964,4,-7.1719,-1.2992,19.2579,1.5456,0.2559,20.8316,59.9106
2025-03-12,2,下侧趋势共振态,0.4901,2.2564,81045.2,0.712,0.7348,-9.8271,4,-7.9492,-1.4719,16.846,0.6176,0.1046,19.8606,63.2934
2025-03-13,2,下侧趋势共振态,0.2421,3.0301,84744.1,1.1214,0.7737,-6.8668,4,-3.3572,-0.6133,28.8352,5.1059,0.8577,24.6928,46.472
2025-03-14,2,下侧趋势共振态,0.1236,3.257,84327.5,0.2998,0.399,-7.1371,4,-2.7585,-0.5252,30.0655,4.4805,0.794,24.2841,45.6504
2025-03-15,2,下侧趋势共振态,0.295,2.5699,83312.1,0.4882,0.3886,-8.1506,4,-3.7589,-0.7426,27.0307,3.1361,0.5781,22.8989,50.0704
2025-03-16,8,过渡混合态,0.2749,2.4538,83531.1,0.7418,0.6831,-3.9285,2,-2.7537,-0.5505,29.7127,3.3268,0.6259,23.2057,47.0816
2025-03-17,2,下侧趋势共振态,0.0973,2.3805,81600.1,0.8573,0.6722,-4.9561,3,-4.9227,-0.9941,23.5181,0.8635,0.1644,20.244,56.2379
2025-03-18,8,过渡混合态,0.2069,2.4136,84737.9,0.8717,0.5588,-2.7285,3,-1.2666,-0.2583,33.793,4.6497,0.8946,24.9298,41.2772
2025-03-19,8,过渡混合态,0.2735,2.1265,84677.5,0.935,1.0103,-1.8835,3,-1.337,-0.274,33.5735,4.4729,0.8658,24.7446,41.6819
2025-03-20,8,过渡混合态,0.1464,2.3757,83571.9,0.4348,0.6649,-1.8737,3,-2.6252,-0.5614,29.5599,3.0151,0.6095,23.1004,47.3398
2025-03-21,8,过渡混合态,0.0296,2.7382,84109.9,0.3173,0.2658,-1.7751,3,-1.9984,-0.4498,31.1186,3.5621,0.7588,24.058,44.8234
2025-03-22,8,过渡混合态,0.1301,2.5563,85195.9,0.4434,0.2877,0.3081,2,-0.733,-0.1721,34.9974,4.7786,1.0627,26.0083,38.9943
2025-03-23,8,过渡混合态,0.1638,2.9527,88322.2,1.0851,0.8162,3.3265,2,4.2486,0.978,51.0581,8.4664,1.8732,31.209,19.8491
2025-03-24,6,上侧趋势共振态,0.0668,2.5281,87770.2,0.6289,0.8387,4.1574,3,3.5971,0.8517,49.2937,7.6258,1.738,30.3415,20.3648
2025-03-25,8,过渡混合态,0.1544,2.4768,86738.5,0.6102,0.8935,2.5473,2,2.3794,0.5803,45.5032,6.1796,1.4531,28.5133,25.9835
2025-03-26,8,过渡混合态,0.1049,2.4919,86961.7,0.5793,0.9506,-0.7119,2,3.5846,0.8943,49.8882,6.2822,1.5275,28.9906,21.1212
2025-03-27,8,过渡混合态,0.1164,2.6152,84044.2,1.1182,1.1132,-3.1524,4,1.4492,0.3535,42.3369,2.5662,0.6192,23.1624,34.5008
2025-03-28,8,过渡混合态,0.0967,2.312,82415.1,0.7824,0.7723,-3.5975,4,-0.3412,-0.0845,36.2203,0.4571,0.1123,19.9096,43.87
2025-03-29,8,过渡混合态,0.0361,2.472,82736,0.5926,0.6351,-2.5414,4,0.0468,0.0119,37.567,0.7274,0.1845,20.3732,42.0598
2025-03-30,8,过渡混合态,0.425,1.534,83427.3,0.8386,1.0338,0.3088,2,0.8827,0.2282,40.5869,1.4476,0.3722,21.5773,37.8358
2025-03-31,8,过渡混合态,0.3137,1.8941,85295.6,1.0141,1.1635,-0.2339,2,1.1036,0.2907,41.4602,3.5835,0.9214,25.1019,33.4379
2025-04-01,8,过渡混合态,0.0548,2.3881,86772.1,1.0769,1.3575,1.8927,3,2.8537,0.7474,47.8367,5.2308,1.3389,27.7809,24.3824
2025-04-02,7,下侧放量扩张拉伸态,0.0385,3.2023,82047.9,2.0973,2.1214,-2.468,3,-2.746,-0.6584,28.2054,-0.6151,-0.1443,18.2632,53.5315
2025-04-03,2,下侧趋势共振态,0.1726,2.3701,82867.3,0.9181,1.6414,-2.8727,4,-2.4629,-0.5985,29.0429,0.2553,0.0604,19.5766,51.3805
2025-04-04,2,下侧趋势共振态,0.1043,2.186,82620,0.6608,0.7856,-2.6612,4,-2.754,-0.6867,27.8114,-0.1629,-0.0396,18.9355,53.2531
2025-04-05,8,过渡混合态,0.1856,2.1509,82545,0.4837,0.503,-3.1914,3,-2.8422,-0.7368,27.111,-0.38,-0.0961,18.5729,54.3161
2025-04-06,7,下侧放量扩张拉伸态,0.4583,3.2856,78480.1,2.2262,3.672,-7.0107,4,-3.8822,-0.876,25.1677,-5.3793,-1.233,11.2777,63.5545
2025-04-07,2,下侧趋势共振态,0.5904,1.3496,78500,0.9869,1.4088,-7.2007,4,-3.8578,-0.8713,25.2323,-5.4464,-1.2508,11.1631,63.6045
2025-04-08,2,下侧趋势共振态,0.4503,1.9338,77272,1.0772,1.819,-10.5134,4,-5.3618,-1.2038,20.5891,-7.0156,-1.6032,8.9022,70.5087
2025-04-09,7,下侧放量扩张拉伸态,0.3953,2.281,78768.1,1.6816,1.9653,-8.0728,4,-3.5295,-0.7509,26.9143,-5.3129,-1.1516,11.7998,61.2858
2025-04-10,8,过渡混合态,0.1014,2.6193,82532.5,1.2495,1.3334,-0.6063,2,1.081,0.2256,40.55,-0.9054,-0.1927,17.9528,41.4972
2025-04-11,6,上侧趋势共振态,0.1552,2.3978,85005.4,0.8784,0.7782,2.2643,4,4.1096,0.8656,49.4873,1.9346,0.4161,21.8596,28.6531
2025-04-12,8,过渡混合态,0.33,1.7029,83861.8,0.7089,0.664,0.9589,3,2.709,0.5833,45.5463,0.4478,0.0986,19.8219,34.6318
2025-04-13,8,过渡混合态,0.3902,1.847,84100.7,0.7527,1.0854,-0.3508,2,3.1517,0.6906,47.0437,0.6298,0.1415,20.097,32.8593
2025-04-14,8,过渡混合态,0.2866,2.3432,84922.7,0.7213,0.7823,2.028,2,4.1612,0.9313,50.4053,1.505,0.3456,21.4072,28.9981
2025-04-15,8,过渡混合态,0.0517,2.3995,84854.6,0.6174,0.6911,3.9927,3,4.0825,0.9405,50.5344,1.3128,0.3107,21.1831,29.3513
2025-04-16,8,过渡混合态,0.2833,2.3695,84541.9,0.6726,0.7066,3.2559,2,3.6989,0.8736,49.6001,0.8215,0.1996,20.4698,29.9302
2025-04-17,6,上侧趋势共振态,0.1373,2.8688,84372.8,0.3568,0.4011,3.2199,4,3.4915,0.8654,49.4857,0.4893,0.1249,19.9908,30.5235
2025-04-18,6,上侧趋势共振态,0.2381,2.4725,85186.6,0.453,0.3307,3.1179,4,4.4897,1.1597,53.5948,1.3321,0.3548,21.466,32.1288
2025-04-19,8,过渡混合态,0.0934,2.5596,84352.2,0.4793,0.3653,2.5333,3,3.4662,0.9312,50.4039,0.2053,0.0569,19.5546,30.8492
2025-04-20,6,上侧趋势共振态,0.4297,1.7786,88039.2,1.3454,0.973,7.631,4,7.9887,2.0891,66.5738,4.4307,1.1981,26.8774,39.6964
2025-04-21,6,上侧趋势共振态,0.2605,2.8291,90931.8,1.5598,1.2396,10.5501,4,9.5802,2.4402,71.4769,7.6825,1.9913,31.9671,39.5097
2025-04-22,6,上侧趋势共振态,0.2823,2.4474,93188.5,1.2558,1.3938,11.8323,4,10.0834,2.5686,73.2691,10.1609,2.5865,35.786,37.4831
2025-04-23,6,上侧趋势共振态,0.3538,1.8527,93171,0.7935,0.7807,11.773,4,10.0628,2.604,73.7641,9.9425,2.5757,35.7168,38.0473
2025-04-24,6,上侧趋势共振态,0.2736,2.3189,95020.6,0.9478,0.9885,12.7856,4,11.6298,3.0383,79.8291,11.916,3.1051,39.1141,40.715
2025-04-25,6,上侧趋势共振态,0.2193,2.6703,94330.1,0.5412,0.4878,12.3873,4,10.8186,2.9261,78.2627,10.8877,2.943,38.0738,40.1889
2025-04-26,6,上侧趋势共振态,0.2482,2.4846,93847.5,0.5705,0.4086,10.8609,4,10.2516,2.8644,77.4006,10.0993,2.8258,37.3214,40.0792
2025-04-27,6,上侧趋势共振态,0.344,2.0531,93800,0.9383,1.1458,12.2438,4,10.1266,2.8447,77.1252,9.8278,2.7683,36.9524,40.1727
2025-04-28,6,上侧趋势共振态,0.2569,2.472,94791.2,0.6807,0.7457,11.9699,4,11.2903,3.2495,82.7781,10.7595,3.1116,39.1554,43.6227
2025-04-29,6,上侧趋势共振态,0.3605,1.7479,93955,0.8793,1.1906,10.2991,4,8.6914,2.5623,73.1814,9.5706,2.7988,37.1487,36.0327
2025-04-30,6,上侧趋势共振态,0.1866,2.6686,96806.1,1.3097,1.2867,12.7916,4,10.0953,2.9552,78.6689,12.6688,3.6239,42.4428,36.2261
2025-05-01,6,上侧趋势共振态,0.1222,2.3286,97269.9,0.5918,0.9609,12.0667,4,8.1523,2.5176,72.5577,12.9796,3.8371,43.8112,28.7465
2025-05-02,6,上侧趋势共振态,0.0907,2.1769,96359.7,0.6795,0.5978,9.8429,4,6.5453,2.0828,66.485,11.7061,3.5528,41.9869,24.4981
2025-05-03,6,上侧趋势共振态,0.0453,2.4999,95415.3,0.447,0.5209,7.815,4,5.5011,1.8249,62.8848,10.4149,3.3013,40.3727,22.5121
2025-05-04,6,上侧趋势共振态,0.0361,2.2562,93734,0.8496,0.9188,4.6883,3,3.5949,1.2069,54.2544,8.2871,2.6617,36.2687,17.9857
2025-05-05,6,上侧趋势共振态,0.0891,2.0418,94505.1,0.6885,0.8473,4.3279,4,4.4471,1.5288,58.7496,8.9933,2.9627,38.2004,20.5492
2025-05-06,6,上侧趋势共振态,0.1039,2.1304,96896,1.3155,1.1328,7.4511,4,6.9921,2.3475,70.1825,11.5354,3.7151,43.0283,27.1542
2025-05-07,4,放量波动扩张态,0.2582,3.1781,100730,1.9755,1.7894,11.3412,4,8.6422,2.7476,75.7696,15.7223,4.6928,49.3016,26.468
2025-05-08,6,上侧趋势共振态,0.0001,3.0361,102848.5,1.2849,1.5326,12.8941,4,9.2418,2.9182,78.1516,17.9037,5.238,52.7999,30.9515
2025-05-09,5,上侧趋势共振态,0.0451,2.9104,103084.2,0.6393,0.5974,12.9017,4,9.4921,3.0804,80.4168,17.9422,5.4055,53.8748,34.2916
2025-05-10,1,上侧趋势拉伸共振态,0.1743,2.7564,104088.1,0.7035,0.8135,15.4868,4,10.0049,3.3376,84.0082,18.852,5.8208,56.5395,40.5477
2025-05-11,5,上侧趋势共振态,0.1173,2.4505,102480.1,1.2215,1.2372,12.6048,4,6.6326,2.209,68.2485,16.7909,5.1059,51.9523,20.2008
2025-05-12,5,上侧趋势共振态,0.1653,2.5002,103654.2,1.1113,1.1705,14.3177,4,5.5212,1.8634,63.4224,17.8925,5.4051,53.8724,17.2948
2025-05-13,5,上侧趋势共振态,0.2469,2.1595,103476.1,0.7647,0.9122,11.896,4,4.7994,1.6576,60.5484,17.4615,5.3808,53.7164,14.2648
2025-05-14,5,上侧趋势共振态,0.3135,1.8073,103209.3,0.8804,0.9344,9.7394,4,3.9978,1.4006,56.959,16.9305,5.2754,53.0403,9.9993
2025-05-15,5,上侧趋势共振态,0.3264,1.7284,104131.6,0.6988,0.9602,8.636,4,4.8831,1.7511,61.854,17.7428,5.6678,55.5581,17.4121
2025-05-16,5,上侧趋势共振态,0.2953,2.0404,102888.1,0.7307,0.6505,7.3084,4,3.6306,1.329,55.9585,16.1246,5.2672,52.9876,8.946
2025-05-17,5,上侧趋势共振态,0.2435,2.0823,105480.5,1.082,0.5713,10.605,4,6.2417,2.2703,69.1042,18.8233,6.1217,58.4703,27.5745
2025-05-18,5,上侧趋势共振态,0.0818,3.6302,104750.5,1.7666,1.881,9.0787,4,4.7436,1.6355,60.2389,17.7782,5.4511,54.1677,14.4066
2025-05-19,5,上侧趋势共振态,0.3144,1.6903,105291.6,0.9403,1.2347,9.1276,4,5.2847,1.8304,62.9608,18.1612,5.6048,55.1537,18.1145
2025-05-20,5,上侧趋势共振态,0.1264,3.0465,108930,1.4721,1.7343,11.4802,4,7.4356,2.5162,72.538,21.9778,6.5506,61.2229,33.761
2025-05-21,4,放量波动扩张态,0.3807,2.7511,111254.5,1.8175,2.2499,12.5083,4,8.4292,2.7051,75.1758,24.2903,6.8004,62.8259,38.0017
2025-05-22,5,上侧趋势共振态,0.212,2.4009,108899.9,1.4281,1.418,9.8715,4,6.0756,1.8866,63.7463,21.386,5.8033,56.4273,20.1735
2025-05-23,5,上侧趋势共振态,0.3987,1.5462,108889,0.923,0.9329,9.6248,4,6.065,1.8945,63.856,21.0944,5.7713,56.2223,20.0782
2025-05-24,5,上侧趋势共振态,0.3724,1.6379,106935.5,0.818,0.7767,8.1276,4,4.1622,1.3183,55.8099,18.6668,5.1898,52.4906,8.3005
2025-05-25,5,上侧趋势共振态,0.3023,1.7382,109950.5,1.152,0.842,9.8306,4,7.099,2.2222,68.4326,21.7355,5.9859,57.599,26.0315
