instrument,bar,horizon,environment,environmentDirection,hitMeaning,observations,weightedObservations,hitRatePct,baselineRatePct,liftPct,liftWilsonLow,avgFutureReturnPct,medianFutureReturnPct,avgAbsFutureReturnPct,avgFutureRangePct,periodWeightAvg,lowSample,eligibleForCross,mainHorizon,passCandidate,firstDate,lastDate
DOT-USDT,4H,1,TREND,up,方向命中,3045,2131.5,47.45,50.82,-3.37,-5.14,0.0298,-0.0753,1.5626,3.446,0.7,False,True,False,False,2020-10-01 08:00,2026-05-22 12:00
DOT-USDT,4H,3,CHAOS,neutral,高扰动命中,936,655.2,17.2,25.02,-7.82,-10.1,-0.0289,-0.0451,2.4859,5.2599,0.7,False,True,False,False,2020-10-01 16:00,2026-06-01 00:00
DOT-USDT,4H,3,RANGE,neutral,低波动维持,1434,1003.8,61.65,50.02,11.62,9.08,0.0168,-0.0688,1.9894,4.0739,0.7,False,True,False,True,2020-09-30 20:00,2026-05-27 08:00
DOT-USDT,4H,3,TREND,down,方向命中,2564,1794.8,46.61,49.35,-2.75,-4.67,0.0572,0.2174,2.8059,6.3132,0.7,False,True,False,False,2020-10-02 04:00,2026-06-01 20:00
DOT-USDT,4H,3,TREND,up,方向命中,3045,2131.5,46.63,50.83,-4.19,-5.96,0.1037,-0.2311,2.7116,5.9714,0.7,False,True,False,False,2020-10-01 08:00,2026-05-22 12:00
DOT-USDT,4H,5,CHAOS,neutral,高扰动命中,936,655.2,17.31,25.03,-7.72,-10.01,0.0166,-0.0595,3.3435,6.8677,0.7,False,True,True,False,2020-10-01 16:00,2026-06-01 00:00
DOT-USDT,4H,5,RANGE,neutral,低波动维持,1434,1003.8,62.97,50.05,12.93,10.39,-0.0315,-0.1079,2.7317,5.4949,0.7,False,True,True,True,2020-09-30 20:00,2026-05-27 08:00
DOT-USDT,4H,5,TREND,down,方向命中,2563,1794.1,46.66,48.86,-2.2,-4.13,0.0934,0.2828,3.5538,8.0219,0.7,False,True,True,False,2020-10-02 04:00,2026-06-01 12:00
DOT-USDT,4H,5,TREND,up,方向命中,3045,2131.5,47.16,51.36,-4.2,-5.97,0.1661,-0.2784,3.5343,7.7671,0.7,False,True,True,False,2020-10-01 08:00,2026-05-22 12:00
DOT-USDT,4H,10,CHAOS,neutral,高扰动命中,934,653.8,17.02,25.11,-8.08,-10.36,0.012,-0.5131,4.8043,9.9632,0.7,False,True,True,False,2020-10-01 16:00,2026-05-29 12:00
DOT-USDT,4H,10,RANGE,neutral,低波动维持,1433,1003.1,60.29,50.01,10.28,7.72,0.0037,-0.2453,4.0038,8.0571,0.7,False,True,True,True,2020-10-05 08:00,2026-05-27 08:00
DOT-USDT,4H,10,TREND,down,方向命中,2560,1792.0,49.06,49.12,-0.06,-1.99,0.2755,0.0932,4.8275,11.2555,0.7,False,True,True,False,2020-10-02 04:00,2026-05-31 16:00
DOT-USDT,4H,10,TREND,up,方向命中,3044,2130.8,47.96,51.38,-3.42,-5.19,0.3049,-0.2125,4.9147,10.989,0.7,False,True,True,False,2020-10-08 20:00,2026-05-22 12:00
DOT-USDT,8H,1,CHAOS,neutral,高扰动命中,377,263.9,18.04,25.08,-7.04,-10.59,-0.2564,0.0,1.9942,4.443,0.7,False,True,False,False,2020-11-09 08:00,2026-05-24 00:00
DOT-USDT,8H,1,RANGE,neutral,低波动维持,487,340.9,64.68,50.03,14.66,10.31,0.04,0.0606,1.4713,3.1514,0.7,False,True,False,True,2020-11-09 00:00,2026-05-27 00:00
DOT-USDT,8H,1,TREND,down,方向命中,1585,1109.5,47.38,48.67,-1.28,-3.73,0.0727,0.1061,2.2069,4.7951,0.7,False,True,False,False,2020-11-27 00:00,2026-06-01 16:00
DOT-USDT,8H,1,TREND,up,方向命中,1814,1269.8,48.24,51.49,-3.25,-5.55,0.1375,-0.0702,2.144,4.7452,0.7,False,True,False,False,2020-11-08 08:00,2026-05-22 08:00
DOT-USDT,8H,3,CHAOS,neutral,高扰动命中,377,263.9,21.75,25.06,-3.31,-7.18,-0.2092,0.1908,3.7899,8.1313,0.7,False,True,False,False,2020-11-09 08:00,2026-05-24 00:00
DOT-USDT,8H,3,RANGE,neutral,低波动维持,487,340.9,61.19,50.03,11.16,6.76,-0.2842,-0.1325,2.9962,5.9526,0.7,False,True,False,True,2020-11-09 00:00,2026-05-27 00:00
DOT-USDT,8H,3,TREND,down,方向命中,1583,1108.1,48.7,47.99,0.72,-1.74,0.1816,0.1071,3.7989,8.3114,0.7,False,True,False,False,2020-11-27 00:00,2026-06-01 00:00
DOT-USDT,8H,3,TREND,up,方向命中,1813,1269.1,48.98,52.95,-3.98,-6.27,0.2755,-0.1225,3.753,8.2941,0.7,False,True,False,False,2020-11-08 16:00,2026-05-22 08:00
DOT-USDT,8H,5,CHAOS,neutral,高扰动命中,377,263.9,17.77,25.24,-7.47,-10.99,-0.0471,-0.1412,4.7346,10.2647,0.7,False,True,True,False,2020-11-09 08:00,2026-05-24 00:00
DOT-USDT,8H,5,RANGE,neutral,低波动维持,486,340.2,62.55,50.03,12.52,8.14,-0.2193,-0.3974,3.8138,7.7764,0.7,False,True,True,True,2020-11-13 00:00,2026-05-27 00:00
DOT-USDT,8H,5,TREND,down,方向命中,1581,1106.7,49.34,48.85,0.49,-1.97,0.3287,0.0694,4.8856,10.7875,0.7,False,True,True,False,2020-11-27 00:00,2026-05-31 08:00
DOT-USDT,8H,5,TREND,up,方向命中,1812,1268.4,48.45,52.3,-3.85,-6.15,0.3351,-0.1603,4.7506,10.7266,0.7,False,True,True,False,2020-11-10 00:00,2026-05-22 08:00
DOT-USDT,8H,10,CHAOS,neutral,高扰动命中,376,263.2,14.1,25.04,-10.95,-14.1,0.2181,-0.5512,6.645,14.6291,0.7,False,True,True,False,2020-11-15 16:00,2026-05-24 00:00
DOT-USDT,8H,10,RANGE,neutral,低波动维持,486,340.2,59.67,50.04,9.63,5.21,-0.0901,-0.4987,5.5741,11.7135,0.7,False,True,True,True,2020-11-13 00:00,2026-05-27 00:00
DOT-USDT,8H,10,TREND,down,方向命中,1579,1105.3,50.47,47.8,2.68,0.21,0.6023,-0.0982,7.1009,15.3036,0.7,False,True,True,False,2020-11-27 00:00,2026-05-29 16:00
DOT-USDT,8H,10,TREND,up,方向命中,1809,1266.3,48.37,53.98,-5.61,-7.91,0.5468,-0.3726,7.1798,15.5521,0.7,False,True,True,False,2020-11-11 00:00,2026-05-22 08:00
ENA-USDT,1D,1,CHAOS,neutral,高扰动命中,1,0.04,0.0,33.33,-33.33,-33.33,-0.2896,-0.2896,0.2896,2.9239,0.04,True,False,False,False,2026-05-15,2026-05-15
ENA-USDT,1D,1,TREND,down,方向命中,10,0.4,40.0,53.42,-13.42,-36.61,-1.3631,0.0921,2.9828,7.5883,0.04,True,False,False,False,2026-05-17,2026-05-28
ENA-USDT,1D,1,TREND,up,方向命中,7,0.28,42.86,77.45,-34.59,-61.63,-1.528,-0.2888,5.0798,9.2508,0.04,True,False,False,False,2026-05-07,2026-05-13
ENA-USDT,1D,3,CHAOS,neutral,高扰动命中,1,0.04,0.0,28.57,-28.57,-28.57,-3.5217,-3.5217,3.5217,7.744,0.04,True,False,False,False,2026-05-15,2026-05-15
ENA-USDT,1D,3,TREND,down,方向命中,10,0.4,60.0,73.83,-13.83,-42.56,-3.6071,-2.1244,5.2477,11.5435,0.04,True,False,False,False,2026-05-17,2026-05-28
ENA-USDT,1D,3,TREND,up,方向命中,5,0.2,0.0,71.33,-71.33,-71.33,-9.4017,-8.0452,9.4017,16.1482,0.04,True,False,False,False,2026-05-09,2026-05-13
ENA-USDT,1D,5,CHAOS,neutral,高扰动命中,1,0.04,0.0,40.0,-40.0,-40.0,-1.9337,-1.9337,1.9337,7.744,0.04,True,False,True,False,2026-05-15,2026-05-15
ENA-USDT,1D,5,TREND,down,方向命中,9,0.36,100.0,91.35,8.65,-21.27,-8.9156,-10.2999,8.9156,16.6196,0.04,True,False,True,True,2026-05-17,2026-05-27
ENA-USDT,1D,5,TREND,up,方向命中,3,0.12,0.0,61.11,-61.11,-61.11,-12.5738,-11.2866,12.5738,19.8289,0.04,True,False,True,False,2026-05-11,2026-05-13
ENA-USDT,1D,10,TREND,down,方向命中,4,0.16,100.0,100.0,0.0,-48.99,-15.8631,-15.2257,15.8631,23.9979,0.04,True,False,True,False,2026-05-17,2026-05-22
ENA-USDT,4H,1,CHAOS,neutral,高扰动命中,88,61.6,28.41,25.1,3.31,-5.05,-0.0986,-0.0804,1.6201,3.2112,0.7,False,True,False,False,2025-10-28 12:00,2026-06-02 00:00
ENA-USDT,4H,1,RANGE,neutral,低波动维持,102,71.4,54.9,50.56,4.34,-5.32,-0.0048,-0.0186,1.4141,2.8026,0.7,False,True,False,False,2025-10-26 00:00,2026-06-01 20:00
ENA-USDT,4H,1,TREND,down,方向命中,387,270.9,49.35,53.05,-3.69,-8.64,-0.1138,0.0,1.4717,3.1828,0.7,False,True,False,False,2025-10-29 00:00,2026-06-02 08:00
ENA-USDT,4H,1,TREND,up,方向命中,271,189.7,45.76,47.94,-2.18,-8.01,0.0157,-0.1301,1.7563,3.5813,0.7,False,True,False,False,2025-10-26 08:00,2026-05-11 16:00
ENA-USDT,4H,3,CHAOS,neutral,高扰动命中,88,61.6,21.59,25.14,-3.55,-10.86,-0.3139,-0.1542,3.1374,5.7169,0.7,False,True,False,False,2025-10-28 12:00,2026-06-02 00:00
ENA-USDT,4H,3,RANGE,neutral,低波动维持,100,70.0,63.0,50.07,12.93,3.15,-0.0624,-0.574,2.4254,5.2649,0.7,False,True,False,True,2025-11-08 00:00,2026-06-01 20:00
ENA-USDT,4H,3,TREND,down,方向命中,386,270.2,55.44,59.57,-4.13,-9.12,-0.3981,-0.4185,2.5272,5.5821,0.7,False,True,False,False,2025-10-29 00:00,2026-06-01 12:00
ENA-USDT,4H,3,TREND,up,方向命中,271,189.7,44.28,44.01,0.27,-5.53,-0.0294,-0.4615,3.0069,6.2799,0.7,False,True,False,False,2025-10-26 08:00,2026-05-11 16:00
ENA-USDT,4H,5,CHAOS,neutral,高扰动命中,87,60.9,19.54,25.1,-5.56,-12.53,-0.4211,-0.8707,3.8301,7.5074,0.7,False,True,True,False,2025-10-28 12:00,2026-06-01 16:00
ENA-USDT,4H,5,RANGE,neutral,低波动维持,99,69.3,55.56,50.07,5.48,-4.33,-0.5075,-0.498,3.7431,7.2426,0.7,False,True,True,True,2025-11-08 00:00,2026-05-31 08:00
ENA-USDT,4H,5,TREND,down,方向命中,386,270.2,58.03,62.59,-4.56,-9.54,-0.5537,-0.6734,3.0893,7.1605,0.7,False,True,True,False,2025-10-29 00:00,2026-06-01 12:00
ENA-USDT,4H,5,TREND,up,方向命中,269,188.3,39.78,42.09,-2.32,-7.98,-0.3241,-1.21,4.0424,8.1516,0.7,False,True,True,False,2025-10-26 16:00,2026-05-11 16:00
ENA-USDT,4H,10,CHAOS,neutral,高扰动命中,85,59.5,21.18,25.16,-3.99,-11.33,-1.0697,-2.038,5.5748,10.8097,0.7,False,True,True,False,2025-10-28 12:00,2026-05-31 20:00
ENA-USDT,4H,10,RANGE,neutral,低波动维持,99,69.3,45.45,50.05,-4.59,-14.05,-0.345,-0.5227,5.9319,11.0443,0.7,False,True,True,False,2025-11-08 00:00,2026-05-31 08:00
ENA-USDT,4H,10,TREND,down,方向命中,384,268.8,58.59,65.99,-7.4,-12.39,-1.0271,-1.1396,4.291,10.1525,0.7,False,True,True,False,2025-10-29 00:00,2026-05-31 16:00
ENA-USDT,4H,10,TREND,up,方向命中,264,184.8,45.83,39.23,6.6,0.7,-0.7435,-0.8662,6.0345,11.5344,0.7,False,True,True,False,2025-10-27 12:00,2026-05-11 16:00
ENA-USDT,8H,1,CHAOS,neutral,高扰动命中,37,25.9,29.73,25.15,4.58,-7.66,-0.832,-1.5202,2.2885,4.7131,0.7,False,True,False,False,2025-12-26 00:00,2026-06-01 16:00
ENA-USDT,8H,1,RANGE,neutral,低波动维持,21,14.7,66.67,50.1,16.57,-4.73,-0.9414,-0.2999,1.6547,3.8759,0.7,True,False,False,True,2025-12-05 16:00,2026-05-14 16:00
ENA-USDT,8H,1,TREND,down,方向命中,175,122.5,54.29,57.61,-3.32,-10.72,-0.1032,-0.2515,2.0343,4.2967,0.7,False,True,False,False,2025-12-07 08:00,2026-06-02 00:00
ENA-USDT,8H,1,TREND,up,方向命中,107,74.9,43.93,41.94,1.99,-7.05,-0.1576,-0.4693,2.2649,4.908,0.7,False,True,False,False,2025-12-04 00:00,2026-05-12 00:00
ENA-USDT,8H,3,CHAOS,neutral,高扰动命中,36,25.2,30.56,25.2,5.36,-7.19,-1.342,-1.6603,4.0521,8.2744,0.7,False,True,False,False,2025-12-26 00:00,2026-05-22 08:00
ENA-USDT,8H,3,RANGE,neutral,低波动维持,21,14.7,47.62,50.1,-2.48,-21.76,-0.9496,-1.2714,3.7856,7.2576,0.7,True,False,False,False,2025-12-05 16:00,2026-05-14 16:00
ENA-USDT,8H,3,TREND,down,方向命中,174,121.8,51.72,59.51,-7.79,-15.17,-0.07,-0.2501,3.306,7.3725,0.7,False,True,False,False,2025-12-07 08:00,2026-06-01 00:00
ENA-USDT,8H,3,TREND,up,方向命中,105,73.5,37.14,41.32,-4.18,-12.82,-0.5076,-1.3157,4.385,8.627,0.7,False,True,False,False,2025-12-04 16:00,2026-05-12 00:00
ENA-USDT,8H,5,CHAOS,neutral,高扰动命中,36,25.2,52.78,25.16,27.62,11.85,0.0768,-0.2868,6.0134,11.5648,0.7,False,True,True,False,2025-12-26 00:00,2026-05-22 08:00
ENA-USDT,8H,5,RANGE,neutral,低波动维持,21,14.7,52.38,50.1,2.28,-17.73,-1.5641,-2.038,4.4426,9.635,0.7,True,False,True,False,2025-12-05 16:00,2026-05-14 16:00
ENA-USDT,8H,5,TREND,down,方向命中,173,121.1,57.8,64.78,-6.97,-14.42,-1.1487,-1.1864,4.1352,9.5783,0.7,False,True,True,False,2025-12-07 08:00,2026-05-31 16:00
ENA-USDT,8H,5,TREND,up,方向命中,103,72.1,41.75,38.81,2.94,-6.12,-0.5942,-1.8112,6.1022,11.1287,0.7,False,True,True,False,2025-12-05 08:00,2026-05-12 00:00
ENA-USDT,8H,10,CHAOS,neutral,高扰动命中,36,25.2,36.11,25.23,10.88,-2.76,0.9917,-0.2299,8.1733,15.5756,0.7,False,True,True,False,2025-12-26 00:00,2026-05-22 08:00
ENA-USDT,8H,10,RANGE,neutral,低波动维持,20,14.0,45.0,50.16,-5.16,-24.34,-2.258,-5.0832,7.626,13.6147,0.7,True,False,True,False,2025-12-28 16:00,2026-05-14 16:00
ENA-USDT,8H,10,TREND,down,方向命中,170,119.0,67.65,66.39,1.26,-6.1,-2.7522,-3.3679,6.7153,14.5613,0.7,False,True,True,True,2025-12-07 08:00,2026-05-30 00:00
ENA-USDT,8H,10,TREND,up,方向命中,102,71.4,40.2,37.65,2.55,-6.44,-1.092,-4.6965,9.0453,16.0633,0.7,False,True,True,False,2025-12-09 08:00,2026-05-12 00:00
ENS-USDT,1D,1,CHAOS,neutral,高扰动命中,78,54.6,32.05,25.13,6.92,-2.38,1.1523,0.8636,3.7711,8.3739,0.7,False,True,False,False,2022-08-17,2026-05-22
ENS-USDT,1D,1,RANGE,neutral,低波动维持,75,52.5,42.67,50.09,-7.42,-17.99,0.9889,0.6192,4.2201,7.8774,0.7,False,True,False,False,2022-07-10,2026-04-08
ENS-USDT,1D,1,TREND,down,方向命中,469,328.3,48.61,50.28,-1.67,-6.16,-0.0099,0.0514,3.273,7.4528,0.7,False,True,False,False,2022-06-29,2026-05-31
ENS-USDT,1D,1,TREND,up,方向命中,435,304.5,47.36,50.58,-3.23,-7.87,0.3218,-0.2494,4.2109,9.7351,0.7,False,True,False,False,2022-07-05,2026-05-14
ENS-USDT,1D,3,CHAOS,neutral,高扰动命中,78,54.6,24.36,25.08,-0.73,-8.9,1.6911,0.6796,6.2477,13.7811,0.7,False,True,False,False,2022-08-17,2026-05-22
ENS-USDT,1D,3,RANGE,neutral,低波动维持,75,52.5,40.0,50.09,-10.09,-20.43,-0.0489,-2.3673,7.4749,14.7098,0.7,False,True,False,False,2022-07-10,2026-04-08
ENS-USDT,1D,3,TREND,down,方向命中,466,326.2,47.64,50.25,-2.61,-7.11,0.0856,0.4036,5.6837,13.0214,0.7,False,True,False,False,2022-07-11,2026-05-29
ENS-USDT,1D,3,TREND,up,方向命中,435,304.5,42.76,51.82,-9.06,-13.63,0.6423,-1.3923,7.6813,17.2158,0.7,False,True,False,False,2022-07-05,2026-05-14
ENS-USDT,1D,5,CHAOS,neutral,高扰动命中,78,54.6,24.36,25.14,-0.78,-8.95,0.2388,0.2838,7.3262,18.1531,0.7,False,True,True,False,2022-08-17,2026-05-22
ENS-USDT,1D,5,RANGE,neutral,低波动维持,75,52.5,42.67,50.1,-7.43,-18.0,1.0666,-1.4064,8.5764,18.4833,0.7,False,True,True,False,2022-07-10,2026-04-08
ENS-USDT,1D,5,TREND,down,方向命中,465,325.5,49.89,50.15,-0.25,-4.78,0.3112,0.0,7.3206,16.8587,0.7,False,True,True,False,2022-07-11,2026-05-27
ENS-USDT,1D,5,TREND,up,方向命中,435,304.5,43.22,52.53,-9.31,-13.89,1.1389,-1.7632,10.2321,22.4933,0.7,False,True,True,False,2022-07-05,2026-05-14
ENS-USDT,1D,10,CHAOS,neutral,高扰动命中,78,54.6,26.92,25.12,1.8,-6.79,-0.3929,-2.1981,11.2489,24.7243,0.7,False,True,True,False,2022-08-17,2026-05-22
ENS-USDT,1D,10,RANGE,neutral,低波动维持,75,52.5,41.33,50.36,-9.03,-19.48,0.7835,-4.1322,14.8755,29.1405,0.7,False,True,True,False,2022-07-10,2026-04-08
ENS-USDT,1D,10,TREND,down,方向命中,463,324.1,49.03,50.01,-0.98,-5.51,0.6046,0.5728,10.6423,24.5854,0.7,False,True,True,False,2022-07-11,2026-04-06
ENS-USDT,1D,10,TREND,up,方向命中,432,302.4,42.59,52.26,-9.67,-14.24,2.6866,-2.7767,14.4902,32.3681,0.7,False,True,True,False,2022-07-08,2026-05-14
ENS-USDT,1W,1,TREND,down,方向命中,3,0.0,66.67,80.56,-13.89,-59.79,2.2003,-2.9315,8.4599,14.5487,0.0,True,False,False,False,2026-04-26,2026-05-17
ENS-USDT,4H,1,CHAOS,neutral,高扰动命中,739,517.3,18.0,25.02,-7.02,-9.62,0.2799,0.0912,1.6976,3.4112,0.7,False,True,False,False,2021-12-26 00:00,2026-06-01 00:00
ENS-USDT,4H,1,RANGE,neutral,低波动维持,1038,726.6,64.84,50.05,14.79,11.83,-0.0095,-0.0019,1.1753,2.4629,0.7,False,True,False,True,2021-12-18 04:00,2026-05-31 04:00
ENS-USDT,4H,1,TREND,down,方向命中,2071,1449.7,47.66,50.93,-3.28,-5.42,0.061,0.1224,1.8143,3.9125,0.7,False,True,False,False,2021-12-19 16:00,2026-06-01 12:00
ENS-USDT,4H,1,TREND,up,方向命中,2457,1719.9,44.0,48.55,-4.55,-6.5,-0.048,-0.2487,1.8266,4.0721,0.7,False,True,False,False,2021-12-22 00:00,2026-05-22 08:00
ENS-USDT,4H,3,CHAOS,neutral,高扰动命中,739,517.3,17.19,25.02,-7.83,-10.38,0.4427,0.1615,2.8696,5.9289,0.7,False,True,False,False,2021-12-26 00:00,2026-06-01 00:00
ENS-USDT,4H,3,RANGE,neutral,低波动维持,1038,726.6,62.04,50.08,11.96,8.97,-0.0947,-0.0717,2.2141,4.6326,0.7,False,True,False,True,2021-12-18 04:00,2026-05-31 04:00
ENS-USDT,4H,3,TREND,down,方向命中,2071,1449.7,47.27,51.6,-4.33,-6.47,0.0626,0.2119,3.1526,6.7655,0.7,False,True,False,False,2021-12-19 16:00,2026-06-01 12:00
ENS-USDT,4H,3,TREND,up,方向命中,2457,1719.9,43.14,48.04,-4.9,-6.84,-0.0381,-0.553,3.1101,7.0155,0.7,False,True,False,False,2021-12-22 00:00,2026-05-22 08:00
ENS-USDT,4H,5,CHAOS,neutral,高扰动命中,739,517.3,18.0,25.02,-7.02,-9.62,0.7216,0.0,3.8511,7.9253,0.7,False,True,True,False,2021-12-26 00:00,2026-06-01 00:00
ENS-USDT,4H,5,RANGE,neutral,低波动维持,1037,725.9,61.33,50.05,11.29,8.28,-0.0565,-0.135,2.9361,6.2179,0.7,False,True,True,True,2021-12-18 20:00,2026-05-31 04:00
ENS-USDT,4H,5,TREND,down,方向命中,2071,1449.7,46.6,50.87,-4.28,-6.42,0.0709,0.3053,4.0214,8.6975,0.7,False,True,True,False,2021-12-19 16:00,2026-06-01 12:00
ENS-USDT,4H,5,TREND,up,方向命中,2457,1719.9,44.49,49.04,-4.56,-6.51,-0.0744,-0.6069,3.9441,8.9361,0.7,False,True,True,False,2021-12-22 00:00,2026-05-22 08:00
ENS-USDT,4H,10,CHAOS,neutral,高扰动命中,738,516.6,17.62,25.02,-7.41,-9.99,1.1789,0.1905,5.4657,11.2543,0.7,False,True,True,False,2021-12-26 00:00,2026-05-30 04:00
ENS-USDT,4H,10,RANGE,neutral,低波动维持,1035,724.5,58.74,50.02,8.72,5.7,-0.3585,-0.3761,4.2444,9.2373,0.7,False,True,True,True,2021-12-21 04:00,2026-05-31 04:00
ENS-USDT,4H,10,TREND,down,方向命中,2069,1448.3,47.51,52.87,-5.35,-7.5,0.1437,0.2643,5.4205,12.0551,0.7,False,True,True,False,2021-12-19 16:00,2026-05-29 08:00
ENS-USDT,4H,10,TREND,up,方向命中,2457,1719.9,45.1,47.46,-2.36,-4.32,-0.023,-0.7388,5.2872,12.5578,0.7,False,True,True,False,2021-12-22 00:00,2026-05-22 08:00
ENS-USDT,8H,1,CHAOS,neutral,高扰动命中,299,209.3,19.4,25.05,-5.65,-9.73,-0.0302,-0.0347,2.2097,4.8264,0.7,False,True,False,False,2022-01-26 16:00,2026-05-23 16:00
ENS-USDT,8H,1,RANGE,neutral,低波动维持,375,262.5,67.2,50.04,17.16,12.25,0.1121,-0.0896,1.5132,3.2922,0.7,False,True,False,True,2022-01-28 08:00,2026-05-25 00:00
ENS-USDT,8H,1,TREND,down,方向命中,1232,862.4,47.32,50.71,-3.39,-6.17,-0.0154,0.1021,2.333,5.073,0.7,False,True,False,False,2022-01-25 16:00,2026-06-02 00:00
ENS-USDT,8H,1,TREND,up,方向命中,1410,987.0,46.45,48.63,-2.18,-4.77,0.042,-0.2233,2.5716,5.7213,0.7,False,True,False,False,2022-01-29 00:00,2026-05-14 08:00
ENS-USDT,8H,3,CHAOS,neutral,高扰动命中,299,209.3,20.07,25.12,-5.06,-9.2,0.6286,-0.2378,4.3339,8.82,0.7,False,True,False,False,2022-01-26 16:00,2026-05-23 16:00
ENS-USDT,8H,3,RANGE,neutral,低波动维持,375,262.5,64.53,50.05,14.49,9.52,0.1256,-0.0054,2.988,6.4161,0.7,False,True,False,True,2022-01-28 08:00,2026-05-25 00:00
ENS-USDT,8H,3,TREND,down,方向命中,1228,859.6,48.62,51.04,-2.42,-5.21,-0.0064,0.1523,3.9359,8.7092,0.7,False,True,False,False,2022-01-27 08:00,2026-06-01 08:00
ENS-USDT,8H,3,TREND,up,方向命中,1410,987.0,44.04,49.1,-5.06,-7.63,0.1059,-0.5822,4.291,9.8125,0.7,False,True,False,False,2022-01-29 00:00,2026-05-14 08:00
ENS-USDT,8H,5,CHAOS,neutral,高扰动命中,298,208.6,17.79,25.05,-7.26,-11.18,0.6739,-0.0783,5.7314,11.4829,0.7,False,True,True,False,2022-02-08 08:00,2026-05-23 16:00
ENS-USDT,8H,5,RANGE,neutral,低波动维持,375,262.5,64.27,50.06,14.21,9.24,0.0785,-0.1875,3.8444,8.6879,0.7,False,True,True,True,2022-01-28 08:00,2026-05-25 00:00
ENS-USDT,8H,5,TREND,down,方向命中,1226,858.2,48.37,50.75,-2.38,-5.17,0.13,0.2023,4.9665,11.2867,0.7,False,True,True,False,2022-01-27 08:00,2026-05-29 16:00
ENS-USDT,8H,5,TREND,up,方向命中,1410,987.0,46.03,49.55,-3.52,-6.11,0.224,-0.6249,5.4418,12.7168,0.7,False,True,True,False,2022-01-29 00:00,2026-05-14 08:00
ENS-USDT,8H,10,CHAOS,neutral,高扰动命中,298,208.6,19.46,25.05,-5.59,-9.68,0.4202,-0.6918,7.8547,17.0048,0.7,False,True,True,False,2022-02-08 08:00,2026-05-23 16:00
ENS-USDT,8H,10,RANGE,neutral,低波动维持,374,261.8,57.75,50.16,7.6,2.54,-0.2755,-0.6513,6.0346,12.9845,0.7,False,True,True,True,2022-01-28 16:00,2026-05-25 00:00
ENS-USDT,8H,10,TREND,down,方向命中,1224,856.8,47.22,50.18,-2.96,-5.75,0.5313,0.6091,7.1338,15.9496,0.7,False,True,True,False,2022-02-11 16:00,2026-05-29 16:00
ENS-USDT,8H,10,TREND,up,方向命中,1410,987.0,44.18,50.45,-6.27,-8.84,0.3103,-0.953,8.0196,17.9671,0.7,False,True,True,False,2022-01-29 00:00,2026-05-14 08:00
ETC-USDT,1D,1,CHAOS,neutral,高扰动命中,152,106.4,25.66,25.16,0.5,-5.78,0.496,0.0003,3.5967,8.2829,0.7,False,True,False,False,2018-09-04,2026-05-22
ETC-USDT,1D,1,RANGE,neutral,低波动维持,155,108.5,63.87,50.37,13.51,5.69,-0.1103,-0.0538,2.1166,5.0687,0.7,False,True,False,True,2018-08-31,2026-05-24
ETC-USDT,1D,1,TREND,down,方向命中,904,632.8,49.67,51.61,-1.94,-5.19,-0.0218,0.0,3.0781,7.1176,0.7,False,True,False,False,2018-09-05,2026-05-29
ETC-USDT,1D,1,TREND,up,方向命中,868,607.6,47.47,48.24,-0.78,-4.08,0.4422,-0.2566,4.0991,9.199,0.7,False,True,False,False,2018-09-02,2026-05-13
ETC-USDT,1D,3,CHAOS,neutral,高扰动命中,152,106.4,23.03,25.11,-2.08,-8.06,0.7374,-0.0199,5.9667,13.7788,0.7,False,True,False,False,2018-09-04,2026-05-22
ETC-USDT,1D,3,RANGE,neutral,低波动维持,154,107.8,52.6,50.04,2.55,-5.3,0.1195,-0.4723,4.8568,10.3796,0.7,False,True,False,False,2018-09-27,2026-05-24
ETC-USDT,1D,3,TREND,down,方向命中,904,632.8,52.43,52.77,-0.34,-3.6,0.1241,-0.2344,5.434,12.4581,0.7,False,True,False,False,2018-09-05,2026-05-29
ETC-USDT,1D,3,TREND,up,方向命中,868,607.6,46.08,48.14,-2.06,-5.35,1.2979,-0.6726,7.4817,16.726,0.7,False,True,False,False,2018-09-02,2026-05-13
ETC-USDT,1D,5,CHAOS,neutral,高扰动命中,152,106.4,15.13,25.55,-10.42,-15.25,0.8764,-0.7023,6.6508,17.0271,0.7,False,True,True,False,2018-09-04,2026-05-22
ETC-USDT,1D,5,RANGE,neutral,低波动维持,154,107.8,48.05,50.05,-1.99,-9.74,-0.0983,-0.5553,6.674,13.7035,0.7,False,True,True,False,2018-09-27,2026-05-24
ETC-USDT,1D,5,TREND,down,方向命中,902,631.4,50.78,54.44,-3.67,-6.93,0.288,-0.2045,7.2592,16.4429,0.7,False,True,True,False,2018-09-05,2026-05-27
ETC-USDT,1D,5,TREND,up,方向命中,866,606.2,44.23,46.46,-2.23,-5.51,2.0601,-1.4824,10.2635,22.3139,0.7,False,True,True,False,2018-12-23,2026-05-13
ETC-USDT,1D,10,CHAOS,neutral,高扰动命中,151,105.7,20.53,25.09,-4.56,-10.23,0.2188,-0.4069,9.6031,23.5433,0.7,False,True,True,False,2018-09-25,2026-05-22
ETC-USDT,1D,10,RANGE,neutral,低波动维持,152,106.4,53.29,50.08,3.21,-4.71,-0.3739,-0.767,10.5848,22.5968,0.7,False,True,True,False,2018-09-27,2026-05-01
