indicator,indicatorKey,bucket,bucketRange,horizon,occurrences,valueMin,valueMedian,valueMax,avgReturnPct,medianReturnPct,upRatePct,avgAbsReturnPct,avgMaxUpPct,avgMaxDownPct,avgExcursionPct,lastSeen
波动倍率百分位,volatilityMultiplePercentile,极高,90-100%,1,293,90.2049,94.4139,99.8823,0.1685,0.1408,53.92,2.5286,3.0201,-3.3771,6.3972,2023-08-17
波动倍率百分位,volatilityMultiplePercentile,极低,0-10%,3,292,0.0231,4.1948,9.1876,0.0426,0.0026,50,3.1919,3.3777,-3.4081,6.7859,2019-03-24
波动倍率百分位,volatilityMultiplePercentile,偏低,10-30%,3,583,9.2497,21.2788,31.13,0.2256,-0.0154,49.74,3.6817,3.8643,-3.7605,7.6248,2025-05-15
波动倍率百分位,volatilityMultiplePercentile,中性,30-70%,3,1167,31.1808,51.8293,71.0718,0.506,0.2427,52.61,3.9906,4.2623,-3.9983,8.2606,2020-10-28
波动倍率百分位,volatilityMultiplePercentile,偏高,70-90%,3,583,71.0816,80.2612,90.1656,0.359,0.3961,53,3.9899,4.2797,-4.1683,8.448,2019-02-18
波动倍率百分位,volatilityMultiplePercentile,极高,90-100%,3,293,90.2049,94.4139,99.8823,0.6242,0.4204,54.95,4.2328,4.8492,-4.7805,9.6297,2023-08-17
波动倍率百分位,volatilityMultiplePercentile,极低,0-10%,5,292,0.0231,4.1948,9.1876,0.331,0.0021,50,4.4285,4.5738,-4.4618,9.0356,2019-03-24
波动倍率百分位,volatilityMultiplePercentile,偏低,10-30%,5,583,9.2497,21.2788,31.13,0.276,-0.0945,49.23,4.8636,5.1591,-4.973,10.132,2025-05-15
波动倍率百分位,volatilityMultiplePercentile,中性,30-70%,5,1165,31.1808,51.8116,71.0718,0.9077,0.4268,53.91,5.0538,5.671,-5.0056,10.6766,2020-10-28
波动倍率百分位,volatilityMultiplePercentile,偏高,70-90%,5,583,71.0816,80.2612,90.1656,0.7729,0.3984,53.34,5.3064,5.703,-5.3742,11.0771,2019-02-18
波动倍率百分位,volatilityMultiplePercentile,极高,90-100%,5,293,90.2049,94.4139,99.8823,0.4262,0.1838,52.22,5.895,6.3462,-6.4182,12.7643,2023-08-17
波动倍率百分位,volatilityMultiplePercentile,极低,0-10%,10,292,0.0231,4.1948,9.1876,1.0942,0.5343,53.77,6.5344,7.3823,-6.3696,13.7519,2019-03-24
波动倍率百分位,volatilityMultiplePercentile,偏低,10-30%,10,583,9.2497,21.2788,31.13,0.7357,0.0767,50.94,6.9769,7.7369,-7.1435,14.8803,2025-05-15
波动倍率百分位,volatilityMultiplePercentile,中性,30-70%,10,1161,31.1808,51.8116,71.0718,1.6951,1.0104,54.61,7.7013,8.4969,-7.0096,15.5065,2020-10-28
波动倍率百分位,volatilityMultiplePercentile,偏高,70-90%,10,582,71.0816,80.2291,90.1656,1.1236,0.5689,53.09,7.9175,8.415,-7.5221,15.9371,2019-02-18
波动倍率百分位,volatilityMultiplePercentile,极高,90-100%,10,293,90.2049,94.4139,99.8823,1.7229,1.1947,56.31,7.9955,9.0984,-8.1193,17.2177,2023-08-17
波动超额,volatilityExcess,极低,0-10%,1,292,-0.8523,-0.5898,-0.5275,-0.1195,-0.0491,48.29,1.7555,1.6127,-1.8081,3.4208,2020-04-13
波动超额,volatilityExcess,偏低,10-30%,1,583,-0.5272,-0.41,-0.3141,0.1994,0.0932,52.83,2.0196,2.1138,-1.9794,4.0932,2022-11-15
波动超额,volatilityExcess,中性,30-70%,1,1168,-0.3139,-0.1285,0.1125,0.1102,0.1421,52.31,2.0955,2.2294,-2.2383,4.4677,2022-11-29
波动超额,volatilityExcess,偏高,70-90%,1,584,0.1126,0.2885,0.6041,0.2161,0.1451,52.74,2.1966,2.4087,-2.3894,4.7981,2018-06-10
波动超额,volatilityExcess,极高,90-100%,1,293,0.6042,0.9959,5.1315,0.1288,0.1408,53.92,2.5535,3.0198,-3.4105,6.4304,2018-10-14
波动超额,volatilityExcess,极低,0-10%,3,292,-0.8523,-0.5898,-0.5275,0.1758,0.056,50.68,3.1367,3.4385,-3.312,6.7505,2020-04-13
波动超额,volatilityExcess,偏低,10-30%,3,583,-0.5272,-0.41,-0.3141,0.2584,-0.0154,49.74,3.7731,3.96,-3.7891,7.7492,2022-11-15
波动超额,volatilityExcess,中性,30-70%,3,1167,-0.3139,-0.1284,0.1125,0.5002,0.2685,52.87,3.9846,4.2457,-3.9802,8.2259,2022-11-29
波动超额,volatilityExcess,偏高,70-90%,3,583,0.1126,0.2883,0.6041,0.2761,0.2952,52.14,3.9307,4.1845,-4.221,8.4055,2018-06-10
波动超额,volatilityExcess,极高,90-100%,3,293,0.6042,0.9959,5.1315,0.6144,0.4204,54.95,4.2479,4.8535,-4.7868,9.6403,2018-10-14
波动超额,volatilityExcess,极低,0-10%,5,292,-0.8523,-0.5898,-0.5275,0.4845,0.3033,50.68,4.3765,4.6373,-4.3642,9.0016,2020-04-13
波动超额,volatilityExcess,偏低,10-30%,5,583,-0.5272,-0.41,-0.3141,0.3154,-0.0945,49.23,4.9475,5.2822,-4.967,10.2492,2022-11-15
波动超额,volatilityExcess,中性,30-70%,5,1165,-0.3139,-0.1285,0.1125,0.9058,0.4352,53.91,5.0822,5.6555,-5.004,10.6594,2022-11-29
波动超额,volatilityExcess,偏高,70-90%,5,583,0.1126,0.2883,0.6041,0.6795,0.2728,53,5.1555,5.5779,-5.3854,10.9633,2018-06-10
波动超额,volatilityExcess,极高,90-100%,5,293,0.6042,0.9959,5.1315,0.3879,0.2135,52.22,5.9671,6.3485,-6.5112,12.8597,2018-10-14
波动超额,volatilityExcess,极低,0-10%,10,292,-0.8523,-0.5898,-0.5275,1.3355,0.7467,54.79,6.5463,7.4392,-6.189,13.6282,2020-04-13
波动超额,volatilityExcess,偏低,10-30%,10,583,-0.5272,-0.41,-0.3141,0.7886,0.1034,51.29,7.0786,7.8931,-7.187,15.0801,2022-11-15
波动超额,volatilityExcess,中性,30-70%,10,1161,-0.3139,-0.1285,0.1125,1.6804,0.997,54.44,7.7338,8.4823,-7.0053,15.4876,2022-11-29
波动超额,volatilityExcess,偏高,70-90%,10,582,0.1126,0.2856,0.6041,1.1272,0.5341,53.09,7.7733,8.3517,-7.5073,15.859,2018-06-10
波动超额,volatilityExcess,极高,90-100%,10,293,0.6042,0.9959,5.1315,1.4281,1.1027,55.29,7.9389,8.9146,-8.2589,17.1735,2018-10-14
共振数量,resonanceCount,极低,0-10%,1,292,2,2,2,-0.2519,-0.1715,45.21,2.0483,1.9803,-2.3637,4.344,2023-09-11
共振数量,resonanceCount,偏低,10-30%,1,584,2,3,3,0.2273,0.1493,52.74,2.1222,2.2947,-2.2744,4.5691,2022-05-22
共振数量,resonanceCount,中性,30-70%,1,1168,3,4,4,0.1939,0.1517,53.51,2.3574,2.4946,-2.5078,5.0024,2022-01-23
共振数量,resonanceCount,偏高,70-90%,1,584,4,4,4,0.1408,0.082,52.57,1.8942,2.1453,-2.0807,4.226,2024-11-26
共振数量,resonanceCount,极高,90-100%,1,292,4,4,4,0.0206,0.1289,52.74,1.6144,1.7596,-1.8093,3.5689,2026-05-28
共振数量,resonanceCount,极低,0-10%,3,292,2,2,2,-0.5204,-0.442,41.44,3.4018,3.4045,-4.1678,7.5723,2023-09-11
共振数量,resonanceCount,偏低,10-30%,3,584,2,3,3,0.2882,0.2496,53.25,4.0778,4.2267,-4.0955,8.3222,2022-05-22
共振数量,resonanceCount,中性,30-70%,3,1168,3,4,4,0.7112,0.4001,54.97,4.2836,4.692,-4.2778,8.9698,2022-01-23
共振数量,resonanceCount,偏高,70-90%,3,584,4,4,4,0.4155,0.0317,50.51,3.5672,3.905,-3.5873,7.4924,2024-11-26
共振数量,resonanceCount,极高,90-100%,3,290,4,4,4,0.1278,0.1522,52.07,2.8989,3.1236,-3.3936,6.5172,2026-05-26
共振数量,resonanceCount,极低,0-10%,5,292,2,2,2,-0.8669,-0.7992,39.73,4.7071,4.3982,-5.5847,9.9829,2023-09-11
共振数量,resonanceCount,偏低,10-30%,5,584,2,3,3,0.5095,0.1762,51.54,5.2831,5.5978,-5.3499,10.9476,2022-05-22
共振数量,resonanceCount,中性,30-70%,5,1167,3,4,4,1.1347,0.5933,54.84,5.6334,6.2967,-5.4611,11.7578,2022-01-23
共振数量,resonanceCount,偏高,70-90%,5,584,4,4,4,0.7988,0.2161,52.05,4.7333,5.2136,-4.5774,9.791,2024-11-26
共振数量,resonanceCount,极高,90-100%,5,289,4,4,4,0.1914,0.4434,56.75,3.5951,4.1105,-4.3109,8.4214,2026-05-22
共振数量,resonanceCount,极低,0-10%,10,292,2,2,2,-0.9436,-1.4616,41.44,7.8795,6.937,-8.4378,15.3748,2023-09-11
共振数量,resonanceCount,偏低,10-30%,10,584,2,3,3,0.9976,0.4436,52.74,7.8696,8.5018,-7.6366,16.1383,2022-05-22
共振数量,resonanceCount,中性,30-70%,10,1163,3,4,4,2.3101,1.4016,56.32,8.1124,9.478,-7.3901,16.8681,2022-01-23
共振数量,resonanceCount,偏高,70-90%,10,584,4,4,4,1.5309,0.8269,56.16,6.8887,7.6647,-6.2842,13.9489,2024-11-26
共振数量,resonanceCount,极高,90-100%,10,288,4,4,4,-0.0437,0.2453,52.08,5.254,5.5722,-6.0109,11.5831,2026-05-11
拉伸热度,stretchHeat,极低,0-10%,1,291,1.5127,10.2338,16.0245,0.2458,0.2468,56.7,2.0595,2.3301,-2.1637,4.4938,2020-01-24
拉伸热度,stretchHeat,偏低,10-30%,1,584,16.0248,21.733,26.8005,-0.0513,0.0077,50.17,2.1121,2.141,-2.3126,4.4535,2020-06-25
拉伸热度,stretchHeat,中性,30-70%,1,1168,26.8018,35.3177,46.2397,0.0752,0.0911,51.54,2.0906,2.1868,-2.3014,4.4882,2021-05-02
拉伸热度,stretchHeat,偏高,70-90%,1,584,46.24,53.862,66.0159,0.1019,0.0714,52.23,1.9771,2.17,-2.2318,4.4018,2023-11-05
拉伸热度,stretchHeat,极高,90-100%,1,293,66.0275,75.1047,100,0.6312,0.2441,54.95,2.5234,2.8971,-2.4554,5.3525,2018-06-23
拉伸热度,stretchHeat,极低,0-10%,3,291,1.5127,10.2338,16.0245,0.7476,0.3961,54.98,3.5984,4.3695,-3.7196,8.0891,2020-01-24
拉伸热度,stretchHeat,偏低,10-30%,3,582,16.0248,21.7387,26.8005,-0.0383,-0.119,48.63,3.6808,3.8283,-4.1699,7.9982,2020-06-25
拉伸热度,stretchHeat,中性,30-70%,3,1168,26.8018,35.3177,46.2397,0.1088,0.0907,50.86,3.9035,3.997,-4.0625,8.0595,2021-05-02
拉伸热度,stretchHeat,偏高,70-90%,3,584,46.24,53.862,66.0159,0.5026,0.19,53.25,3.7322,3.9895,-3.7975,7.7869,2023-11-05
拉伸热度,stretchHeat,极高,90-100%,3,293,66.0275,75.1047,100,1.7435,1.2154,58.7,4.688,5.5671,-4.1381,9.7052,2018-06-23
拉伸热度,stretchHeat,极低,0-10%,5,289,1.5127,10.2338,16.0245,1.096,0.4987,55.71,4.5883,5.6907,-4.7627,10.4535,2020-01-24
拉伸热度,stretchHeat,偏低,10-30%,5,582,16.0248,21.7387,26.8005,0.1892,0.1502,51.89,4.8414,5.1864,-5.3179,10.5043,2020-06-25
拉伸热度,stretchHeat,中性,30-70%,5,1168,26.8018,35.3177,46.2397,0.1361,-0.1641,48.89,5.1441,5.2633,-5.38,10.6433,2021-05-02
拉伸热度,stretchHeat,偏高,70-90%,5,584,46.24,53.862,66.0159,0.7509,0.2497,53.08,4.7455,5.1542,-4.7694,9.9237,2023-11-05
拉伸热度,stretchHeat,极高,90-100%,5,293,66.0275,75.1047,100,2.9561,1.6168,61.77,6.5315,7.896,-5.1421,13.0381,2018-06-23
拉伸热度,stretchHeat,极低,0-10%,10,284,1.5127,10.2798,16.0245,2.1155,1.8256,58.8,7.7126,8.8437,-6.79,15.6337,2020-01-24
拉伸热度,stretchHeat,偏低,10-30%,10,582,16.0248,21.7387,26.8005,0.2388,0.274,51.03,7.4322,7.6602,-7.7924,15.4525,2020-06-25
拉伸热度,stretchHeat,中性,30-70%,10,1168,26.8018,35.3177,46.2397,0.5858,0.0322,50.34,7.2491,7.6455,-7.4758,15.1213,2021-05-02
拉伸热度,stretchHeat,偏高,70-90%,10,584,46.24,53.862,66.0159,1.8439,1.3502,55.99,7.1761,7.9391,-6.5312,14.4703,2023-11-05
拉伸热度,stretchHeat,极高,90-100%,10,293,66.0275,75.1047,100,4.6904,2.4579,62.46,9.1937,12.1447,-6.5185,18.6632,2018-06-23
量能倍率,volumeMultiple,极低,0-10%,1,292,0.1305,0.3753,0.469,-0.0274,-0.0688,48.29,1.6833,1.805,-1.8104,3.6154,2019-07-04
量能倍率,volumeMultiple,偏低,10-30%,1,584,0.469,0.6079,0.7228,0.1197,0.1215,52.57,2.0778,2.1427,-2.1337,4.2763,2024-01-23
量能倍率,volumeMultiple,中性,30-70%,1,1168,0.7232,0.9102,1.1466,0.189,0.1252,52.23,2.0845,2.1974,-2.1527,4.3501,2020-09-21
量能倍率,volumeMultiple,偏高,70-90%,1,583,1.1473,1.3396,1.7043,0.0849,0.1912,54.2,2.251,2.3705,-2.5668,4.9373,2022-03-21
量能倍率,volumeMultiple,极高,90-100%,1,293,1.7054,2.0639,8.5502,0.1427,0.0633,51.88,2.4457,2.9753,-3.0903,6.0656,2022-11-08
量能倍率,volumeMultiple,极低,0-10%,3,292,0.1305,0.3753,0.469,0.3417,-0.0359,49.32,2.9831,3.6901,-3.2866,6.9767,2019-07-04
量能倍率,volumeMultiple,偏低,10-30%,3,584,0.469,0.6079,0.7228,0.3696,0.0149,50,3.7702,3.9859,-3.8061,7.792,2024-01-23
量能倍率,volumeMultiple,中性,30-70%,3,1167,0.7232,0.9105,1.1466,0.4337,0.2231,53.04,3.9751,4.1505,-3.9212,8.0717,2020-09-21
量能倍率,volumeMultiple,偏高,70-90%,3,582,1.1473,1.3397,1.7043,0.3223,0.2657,52.06,3.987,4.2146,-4.2517,8.4663,2022-03-21
量能倍率,volumeMultiple,极高,90-100%,3,293,1.7054,2.0639,8.5502,0.4007,0.4648,55.29,4.3331,4.8716,-4.9537,9.8253,2022-11-08
量能倍率,volumeMultiple,极低,0-10%,5,292,0.1305,0.3753,0.469,0.4613,0.2016,51.03,4.0525,4.9083,-4.376,9.2844,2019-07-04
量能倍率,volumeMultiple,偏低,10-30%,5,584,0.469,0.6079,0.7228,0.4891,-0.0253,49.66,4.8061,5.2631,-4.9734,10.2365,2024-01-23
量能倍率,volumeMultiple,中性,30-70%,5,1165,0.7232,0.9106,1.1466,0.8257,0.5899,55.11,5.2616,5.5775,-4.9979,10.5754,2020-09-21
量能倍率,volumeMultiple,偏高,70-90%,5,582,1.1473,1.3397,1.7043,0.6657,0.0401,50.52,5.3607,5.7662,-5.4943,11.2605,2022-03-21
量能倍率,volumeMultiple,极高,90-100%,5,293,1.7054,2.0639,8.5502,0.4123,0.1838,51.19,5.4519,6.0535,-6.2959,12.3494,2022-11-08
量能倍率,volumeMultiple,极低,0-10%,10,292,0.1305,0.3753,0.469,0.563,0.39,53.42,5.8049,7.0233,-6.4137,13.437,2019-07-04
量能倍率,volumeMultiple,偏低,10-30%,10,582,0.469,0.6086,0.7228,1.4829,0.7106,53.09,7.0736,8.0207,-6.9238,14.9445,2024-01-23
量能倍率,volumeMultiple,中性,30-70%,10,1163,0.7232,0.9109,1.1466,1.7134,0.8812,54.17,8.2567,8.8014,-7.0883,15.8898,2020-09-21
量能倍率,volumeMultiple,偏高,70-90%,10,581,1.1473,1.3396,1.7043,0.899,0.4294,52.67,7.568,8.1367,-7.6957,15.8324,2022-03-21
量能倍率,volumeMultiple,极高,90-100%,10,293,1.7054,2.0639,8.5502,1.1356,0.6891,54.95,7.0173,8.2327,-7.857,16.0897,2022-11-08
趋势动能,trendScore,极低,0-10%,1,292,-43.1461,-14.6908,-10.5181,0.215,0.2849,53.77,3.2382,3.4786,-3.6957,7.1743,2022-08-20
趋势动能,trendScore,偏低,10-30%,1,583,-10.5088,-5.9014,-3.2277,-0.1218,0.1334,51.97,2.0308,2.046,-2.4057,4.4517,2021-07-21
趋势动能,trendScore,中性,30-70%,1,1168,-3.2263,0.9519,6.3067,0.0695,0.06,51.2,1.7628,1.8156,-1.8021,3.6177,2020-04-02
趋势动能,trendScore,偏高,70-90%,1,584,6.3156,10.2381,16.7348,0.2449,0.0124,50.86,2.0055,2.2282,-2.0847,4.3129,2020-11-30
趋势动能,trendScore,极高,90-100%,1,293,16.7462,23.8279,64.9717,0.5392,0.4523,58.36,2.7607,3.3047,-3.0275,6.3321,2021-01-07
趋势动能,trendScore,极低,0-10%,3,292,-43.1461,-14.6908,-10.5181,0.6239,0.5462,55.14,5.7072,6.1081,-6.2477,12.3559,2022-08-20
趋势动能,trendScore,偏低,10-30%,3,581,-10.5088,-5.9014,-3.2277,-0.3707,-0.0062,49.91,3.6163,3.6152,-4.348,7.9632,2021-07-21
趋势动能,trendScore,中性,30-70%,3,1168,-3.2263,0.9519,6.3067,0.3802,0.0573,50.6,3.293,3.5013,-3.2215,6.7228,2020-04-02
趋势动能,trendScore,偏高,70-90%,3,584,6.3156,10.2381,16.7348,0.5754,0.1648,51.88,3.8643,4.1871,-3.6203,7.8074,2020-11-30
趋势动能,trendScore,极高,90-100%,3,293,16.7462,23.8279,64.9717,1.2961,1.2583,59.73,4.8852,5.8377,-4.9722,10.8099,2021-01-07
趋势动能,trendScore,极低,0-10%,5,292,-43.1461,-14.6908,-10.5181,0.601,0.606,55.48,6.5776,7.2964,-7.6218,14.9182,2022-08-20
趋势动能,trendScore,偏低,10-30%,5,580,-10.5088,-5.9061,-3.2277,-0.1922,0.0822,51.03,4.9108,5.0451,-5.7658,10.8108,2021-07-21
趋势动能,trendScore,中性,30-70%,5,1167,-3.2263,0.9537,6.3067,0.6041,0.1178,50.64,4.5393,4.7766,-4.2307,9.0074,2020-04-02
趋势动能,trendScore,偏高,70-90%,5,584,6.3156,10.2381,16.7348,0.9015,0.09,51.03,5.156,5.5638,-4.7173,10.2811,2020-11-30
趋势动能,trendScore,极高,90-100%,5,293,16.7462,23.8279,64.9717,2.0307,1.3837,60.75,6.0061,7.693,-6.0933,13.7863,2021-01-07
趋势动能,trendScore,极低,0-10%,10,292,-43.1461,-14.6908,-10.5181,1.0582,1.0972,55.48,8.2286,9.6946,-9.5034,19.198,2022-08-20
趋势动能,trendScore,偏低,10-30%,10,578,-10.5088,-5.9192,-3.2277,0.152,0.2001,50.87,7.2467,7.5387,-8.3196,15.8583,2021-07-21
趋势动能,trendScore,中性,30-70%,10,1164,-3.2174,0.9554,6.3067,0.959,0.1154,50.77,7.2468,7.4491,-6.3558,13.8049,2020-04-02
趋势动能,trendScore,偏高,70-90%,10,584,6.3156,10.2381,16.7348,2.1427,1.3117,56.34,7.6304,8.4171,-6.3604,14.7775,2020-11-30
趋势动能,trendScore,极高,90-100%,10,293,16.7462,23.8279,64.9717,3.791,2.1947,63.48,8.1391,11.331,-7.5875,18.9185,2021-01-07
剩余动能率,remainingMomentumPct,极低,0-10%,1,292,-6.769,-2.8846,-2.3246,0.0433,0.1177,52.74,2.5341,2.5394,-2.5563,5.0958,2020-06-02
剩余动能率,remainingMomentumPct,偏低,10-30%,1,584,-2.3217,-1.6909,-1.2688,0.1106,0.0239,50.51,1.9917,2.0007,-2.0476,4.0483,2023-12-01
剩余动能率,remainingMomentumPct,中性,30-70%,1,1167,-1.2657,-0.5092,0.4449,0.0915,0.0932,51.76,1.8722,1.9908,-1.9839,3.9747,2025-09-23
剩余动能率,remainingMomentumPct,偏高,70-90%,1,584,0.4459,1.1891,2.6392,0.2057,0.167,53.77,2.1752,2.3325,-2.333,4.6655,2019-08-20
剩余动能率,remainingMomentumPct,极高,90-100%,1,293,2.65,4.487,28.4461,0.2381,0.1973,54.27,2.7659,3.4245,-3.6556,7.0801,2020-03-12
剩余动能率,remainingMomentumPct,极低,0-10%,3,292,-6.769,-2.8846,-2.3246,0.2508,-0.0039,50,4.4828,4.7808,-4.5681,9.3489,2020-06-02
剩余动能率,remainingMomentumPct,偏低,10-30%,3,584,-2.3217,-1.6909,-1.2688,0.4267,0.1055,51.37,3.7331,3.9846,-3.7797,7.7644,2023-12-01
剩余动能率,remainingMomentumPct,中性,30-70%,3,1166,-1.2657,-0.5107,0.4449,0.3652,0.1099,51.46,3.5679,3.7687,-3.5746,7.3433,2025-09-23
剩余动能率,remainingMomentumPct,偏高,70-90%,3,583,0.4459,1.1901,2.6392,0.3002,0.2941,52.49,3.9611,4.1708,-4.0819,8.2527,2019-08-20
剩余动能率,remainingMomentumPct,极高,90-100%,3,293,2.65,4.487,28.4461,0.6943,0.7168,57.34,4.5845,5.3933,-5.4449,10.8382,2020-03-12
剩余动能率,remainingMomentumPct,极低,0-10%,5,292,-6.769,-2.8846,-2.3246,0.6705,0.2155,51.03,5.7307,6.2005,-5.9454,12.1459,2020-06-02
剩余动能率,remainingMomentumPct,偏低,10-30%,5,584,-2.3217,-1.6909,-1.2688,0.4325,-0.068,48.97,4.9274,5.3108,-4.8722,10.1831,2023-12-01
剩余动能率,remainingMomentumPct,中性,30-70%,5,1164,-1.2657,-0.5126,0.4449,0.7499,0.3211,53.61,4.6738,5.1026,-4.5616,9.6642,2025-09-23
剩余动能率,remainingMomentumPct,偏高,70-90%,5,583,0.4459,1.1901,2.6392,0.6023,0.2409,52.14,5.2137,5.5059,-5.3212,10.8271,2019-08-20
剩余动能率,remainingMomentumPct,极高,90-100%,5,293,2.65,4.487,28.4461,0.7442,0.5571,55.29,6.165,7.0746,-7.0096,14.0842,2020-03-12
剩余动能率,remainingMomentumPct,极低,0-10%,10,292,-6.769,-2.8846,-2.3246,1.3992,-0.0985,49.32,8.019,9.3069,-8.3046,17.6115,2020-06-02
剩余动能率,remainingMomentumPct,偏低,10-30%,10,584,-2.3217,-1.6909,-1.2688,1.1398,0.4137,53.25,6.9069,7.8208,-6.7605,14.5813,2023-12-01
剩余动能率,remainingMomentumPct,中性,30-70%,10,1160,-1.2657,-0.513,0.4449,1.4249,0.9302,54.91,7.3401,7.898,-6.5979,14.4959,2025-09-23
剩余动能率,remainingMomentumPct,偏高,70-90%,10,582,0.4459,1.1924,2.6392,0.8414,0.2679,51.2,7.7959,8.0618,-7.4942,15.556,2019-08-20
剩余动能率,remainingMomentumPct,极高,90-100%,10,293,2.65,4.487,28.4461,2.2471,1.6178,58.7,8.3295,10.0886,-8.6388,18.7274,2020-03-12
剩余动能ATR,remainingMomentumAtr,极低,0-10%,1,292,-0.8523,-0.5898,-0.5275,-0.1195,-0.0491,48.29,1.7555,1.6127,-1.8081,3.4208,2020-04-13
剩余动能ATR,remainingMomentumAtr,偏低,10-30%,1,583,-0.5272,-0.41,-0.3141,0.1994,0.0932,52.83,2.0196,2.1138,-1.9794,4.0932,2022-11-15
剩余动能ATR,remainingMomentumAtr,中性,30-70%,1,1168,-0.3139,-0.1285,0.1125,0.1102,0.1421,52.31,2.0955,2.2294,-2.2383,4.4677,2022-11-29
剩余动能ATR,remainingMomentumAtr,偏高,70-90%,1,584,0.1126,0.2885,0.6041,0.2161,0.1451,52.74,2.1966,2.4087,-2.3894,4.7981,2018-06-10
剩余动能ATR,remainingMomentumAtr,极高,90-100%,1,293,0.6042,0.9959,5.1315,0.1288,0.1408,53.92,2.5535,3.0198,-3.4105,6.4304,2018-10-14
剩余动能ATR,remainingMomentumAtr,极低,0-10%,3,292,-0.8523,-0.5898,-0.5275,0.1758,0.056,50.68,3.1367,3.4385,-3.312,6.7505,2020-04-13
剩余动能ATR,remainingMomentumAtr,偏低,10-30%,3,583,-0.5272,-0.41,-0.3141,0.2584,-0.0154,49.74,3.7731,3.96,-3.7891,7.7492,2022-11-15
剩余动能ATR,remainingMomentumAtr,中性,30-70%,3,1167,-0.3139,-0.1284,0.1125,0.5002,0.2685,52.87,3.9846,4.2457,-3.9802,8.2259,2022-11-29
剩余动能ATR,remainingMomentumAtr,偏高,70-90%,3,583,0.1126,0.2883,0.6041,0.2761,0.2952,52.14,3.9307,4.1845,-4.221,8.4055,2018-06-10
剩余动能ATR,remainingMomentumAtr,极高,90-100%,3,293,0.6042,0.9959,5.1315,0.6144,0.4204,54.95,4.2479,4.8535,-4.7868,9.6403,2018-10-14
剩余动能ATR,remainingMomentumAtr,极低,0-10%,5,292,-0.8523,-0.5898,-0.5275,0.4845,0.3033,50.68,4.3765,4.6373,-4.3642,9.0016,2020-04-13
剩余动能ATR,remainingMomentumAtr,偏低,10-30%,5,583,-0.5272,-0.41,-0.3141,0.3154,-0.0945,49.23,4.9475,5.2822,-4.967,10.2492,2022-11-15
剩余动能ATR,remainingMomentumAtr,中性,30-70%,5,1165,-0.3139,-0.1285,0.1125,0.9058,0.4352,53.91,5.0822,5.6555,-5.004,10.6594,2022-11-29
剩余动能ATR,remainingMomentumAtr,偏高,70-90%,5,583,0.1126,0.2883,0.6041,0.6795,0.2728,53,5.1555,5.5779,-5.3854,10.9633,2018-06-10
剩余动能ATR,remainingMomentumAtr,极高,90-100%,5,293,0.6042,0.9959,5.1315,0.3879,0.2135,52.22,5.9671,6.3485,-6.5112,12.8597,2018-10-14
剩余动能ATR,remainingMomentumAtr,极低,0-10%,10,292,-0.8523,-0.5898,-0.5275,1.3355,0.7467,54.79,6.5463,7.4392,-6.189,13.6282,2020-04-13
剩余动能ATR,remainingMomentumAtr,偏低,10-30%,10,583,-0.5272,-0.41,-0.3141,0.7886,0.1034,51.29,7.0786,7.8931,-7.187,15.0801,2022-11-15
剩余动能ATR,remainingMomentumAtr,中性,30-70%,10,1161,-0.3139,-0.1285,0.1125,1.6804,0.997,54.44,7.7338,8.4823,-7.0053,15.4876,2022-11-29
剩余动能ATR,remainingMomentumAtr,偏高,70-90%,10,582,0.1126,0.2856,0.6041,1.1272,0.5341,53.09,7.7733,8.3517,-7.5073,15.859,2018-06-10
剩余动能ATR,remainingMomentumAtr,极高,90-100%,10,293,0.6042,0.9959,5.1315,1.4281,1.1027,55.29,7.9389,8.9146,-8.2589,17.1735,2018-10-14
振幅/13日ATR,volatilityMultiple13,极低,0-10%,1,292,0.1493,0.4139,0.4778,-0.0994,-0.0168,48.97,1.7552,1.6242,-1.7977,3.4219,2024-05-17
振幅/13日ATR,volatilityMultiple13,偏低,10-30%,1,583,0.4779,0.5934,0.688,0.1742,0.0709,52.66,2.0221,2.1058,-2.0079,4.1137,2019-01-29
振幅/13日ATR,volatilityMultiple13,中性,30-70%,1,1168,0.6884,0.874,1.1094,0.1097,0.1376,52.14,2.0977,2.2349,-2.2325,4.4674,2018-07-18
振幅/13日ATR,volatilityMultiple13,偏高,70-90%,1,584,1.1102,1.2833,1.5958,0.2063,0.1382,52.57,2.1984,2.4031,-2.4082,4.8113,2021-08-05
振幅/13日ATR,volatilityMultiple13,极高,90-100%,1,293,1.5979,1.9686,6.0127,0.1801,0.1632,54.61,2.5368,3.0135,-3.35,6.3635,2018-10-14
振幅/13日ATR,volatilityMultiple13,极低,0-10%,3,292,0.1493,0.4139,0.4778,0.1845,0.056,50.68,3.1459,3.4621,-3.302,6.7641,2024-05-17
振幅/13日ATR,volatilityMultiple13,偏低,10-30%,3,583,0.4779,0.5934,0.688,0.2088,-0.0564,49.06,3.753,3.9238,-3.8258,7.7496,2019-01-29
振幅/13日ATR,volatilityMultiple13,中性,30-70%,3,1167,0.6884,0.8743,1.1094,0.5224,0.2941,53.21,3.9952,4.2623,-3.9756,8.2379,2018-07-18
振幅/13日ATR,volatilityMultiple13,偏高,70-90%,3,583,1.1102,1.2827,1.5958,0.2885,0.2572,51.97,3.9444,4.1985,-4.2194,8.4179,2021-08-05
