date,state,confidence,horizon,atrPct,atrPercentile,volatilityMultiple,volatilityMultiplePercentile,remainingMomentumPct,remainingMomentumAtr,atrChangePct,atrDirection,futureVolatilityMultiple,futureRemainingMomentumAtr,futureRemainingMomentumPositive,multipleChange
2026-05-21,波动压缩,0.3003,1,2.4769,9.04,0.7971,39.94,-0.5025,-0.2029,4.2736,up,1.4583,0.4583,1,0.6612
2026-05-21,波动压缩,0.3003,3,2.4769,9.04,0.7971,39.94,-0.5025,-0.2029,5.0333,up,0.9196,-0.0804,0,0.1224
2026-05-21,波动压缩,0.3003,5,2.4769,9.04,0.7971,39.94,-0.5025,-0.2029,4.302,up,1.002,0.002,1,0.2049
2026-05-22,波动启动,0.6181,1,2.5827,12.68,1.4583,85.54,1.1837,0.4583,2.5034,up,1.102,0.102,1,-0.3563
2026-05-22,波动启动,0.6181,3,2.5827,12.68,1.4583,85.54,1.1837,0.4583,-1.4279,down,0.9298,-0.0702,0,-0.5285
2026-05-22,波动启动,0.6181,5,2.5827,12.68,1.4583,85.54,1.1837,0.4583,4.7339,up,1.39,0.39,1,-0.0683
2026-05-23,波动启动,0.3048,1,2.6474,14.96,1.102,68.26,0.2701,0.102,-1.7315,down,0.9196,-0.0804,0,-0.1825
2026-05-23,波动启动,0.3048,3,2.6474,14.96,1.102,68.26,0.2701,0.102,-2.4157,down,1.002,0.002,1,-0.1
2026-05-23,波动启动,0.3048,5,2.6474,14.96,1.102,68.26,0.2701,0.102,4.3734,up,0.8549,-0.1451,0,-0.2471
2026-05-24,波动压缩,0.0589,1,2.6015,13.42,0.9196,52.46,-0.2092,-0.0804,-2.1409,down,0.9298,-0.0702,0,0.0102
2026-05-24,波动压缩,0.0589,3,2.6015,13.42,0.9196,52.46,-0.2092,-0.0804,3.9763,up,1.39,0.39,1,0.4705
2026-05-24,波动压缩,0.0589,5,2.6015,13.42,0.9196,52.46,-0.2092,-0.0804,1.8082,up,0.5969,-0.4031,0,-0.3227
2026-05-25,波动启动,0.0917,1,2.5458,11.89,0.9298,53.43,-0.1787,-0.0702,1.4763,up,1.002,0.002,1,0.0722
2026-05-25,波动启动,0.0917,3,2.5458,11.89,0.9298,53.43,-0.1787,-0.0702,8.5361,up,0.8549,-0.1451,0,-0.0749
2026-05-26,波动启动,0.1812,1,2.5834,12.89,1.002,59.47,0.0051,0.002,4.7053,up,1.39,0.39,1,0.388
2026-05-26,波动启动,0.1812,3,2.5834,12.89,1.002,59.47,0.0051,0.002,2.522,up,0.5969,-0.4031,0,-0.4051
2026-05-27,波动启动,0.5263,1,2.705,17.61,1.39,83.32,1.0551,0.39,2.1506,up,0.8549,-0.1451,0,-0.5351
2026-05-28,波动压缩,0.0633,1,2.7632,19.79,0.8549,45.78,-0.4008,-0.1451,-4.1466,down,0.5969,-0.4031,0,-0.258
