indicator,indicatorKey,date,close,value,rankPct,bucket,bucketRange,horizon,futureReturnPct,absReturnPct,maxUpPct,maxDownPct,excursionPct
MA位置百分位,maPositionPct,2026-01-08,91136.6,5.5586,27.03,偏低,10-30%,10,2.0581,2.0581,7.4212,-1.1929,8.6141
MA位置百分位,maPositionPct,2026-02-24,67368,5.6032,27.7,偏低,10-30%,1,-0.0269,0.0269,4.0418,-0.9456,4.9874
MA位置百分位,maPositionPct,2026-02-24,67368,5.6032,27.7,偏低,10-30%,3,-3.8119,3.8119,4.0418,-6.52,10.5618
MA位置百分位,maPositionPct,2026-02-24,67368,5.6032,27.7,偏低,10-30%,5,2.5451,2.5451,4.0418,-6.52,10.5618
MA位置百分位,maPositionPct,2026-02-24,67368,5.6032,27.7,偏低,10-30%,10,0.7171,0.7171,9.889,-6.52,16.409
MA位置百分位,maPositionPct,2026-02-05,68585.6,5.7512,28.38,偏低,10-30%,1,0.7825,0.7825,4.5409,-1.8451,6.386
MA位置百分位,maPositionPct,2026-02-05,68585.6,5.7512,28.38,偏低,10-30%,3,1.3625,1.3625,5.3807,-1.8451,7.2259
MA位置百分位,maPositionPct,2026-02-05,68585.6,5.7512,28.38,偏低,10-30%,5,-3.0571,3.0571,5.3807,-4.1759,9.5567
MA位置百分位,maPositionPct,2026-02-05,68585.6,5.7512,28.38,偏低,10-30%,10,-1.5928,1.5928,5.3807,-5.1113,10.492
MA位置百分位,maPositionPct,2026-01-06,91296.3,5.8015,29.05,偏低,10-30%,1,-0.6178,0.6178,0.4904,-2.2217,2.712
MA位置百分位,maPositionPct,2026-01-06,91296.3,5.8015,29.05,偏低,10-30%,3,-0.75,0.75,0.7522,-2.2217,2.9738
MA位置百分位,maPositionPct,2026-01-06,91296.3,5.8015,29.05,偏低,10-30%,5,0.3611,0.3611,1.313,-2.2217,3.5346
MA位置百分位,maPositionPct,2026-01-06,91296.3,5.8015,29.05,偏低,10-30%,10,4.6259,4.6259,7.2333,-2.2217,9.4549
MA位置百分位,maPositionPct,2026-02-28,66812.8,6.0115,29.73,偏低,10-30%,1,3.3973,3.3973,4.1456,-2.7055,6.8511
MA位置百分位,maPositionPct,2026-02-28,66812.8,6.0115,29.73,偏低,10-30%,3,9.7876,9.7876,9.9385,-2.7055,12.644
MA位置百分位,maPositionPct,2026-02-28,66812.8,6.0115,29.73,偏低,10-30%,5,2.4542,2.4542,10.8021,-2.7055,13.5076
MA位置百分位,maPositionPct,2026-02-28,66812.8,6.0115,29.73,偏低,10-30%,10,5.061,5.061,10.8021,-2.7055,13.5076
MA位置百分位,maPositionPct,2026-02-25,67349.9,6.036,30.41,中性,30-70%,1,-1.9033,1.9033,1.2622,-2.559,3.8212
MA位置百分位,maPositionPct,2026-02-25,67349.9,6.036,30.41,中性,30-70%,3,-0.7975,0.7975,1.2622,-6.4949,7.7571
MA位置百分位,maPositionPct,2026-02-25,67349.9,6.036,30.41,中性,30-70%,5,0.5004,0.5004,4.0497,-6.4949,10.5446
MA位置百分位,maPositionPct,2026-02-25,67349.9,6.036,30.41,中性,30-70%,10,-0.2598,0.2598,9.9185,-6.4949,16.4134
MA位置百分位,maPositionPct,2026-02-09,69249.4,6.0786,31.08,中性,30-70%,1,-3.9863,3.9863,1.0233,-5.0945,6.1177
MA位置百分位,maPositionPct,2026-02-09,69249.4,6.0786,31.08,中性,30-70%,3,-0.8562,0.8562,1.0233,-6.0208,7.0441
MA位置百分位,maPositionPct,2026-02-09,69249.4,6.0786,31.08,中性,30-70%,5,-0.2718,0.2718,2.4254,-6.0208,8.4463
MA位置百分位,maPositionPct,2026-02-09,69249.4,6.0786,31.08,中性,30-70%,10,-2.4485,2.4485,2.4254,-6.0208,8.4463
MA位置百分位,maPositionPct,2026-02-06,69122.3,6.7095,31.76,中性,30-70%,1,2.9378,2.9378,3.4698,-0.9003,4.3701
MA位置百分位,maPositionPct,2026-02-06,69122.3,6.7095,31.76,中性,30-70%,3,0.1839,0.1839,4.5625,-1.8165,6.379
MA位置百分位,maPositionPct,2026-02-06,69122.3,6.7095,31.76,中性,30-70%,5,-2.9211,2.9211,4.5625,-4.92,9.4825
MA位置百分位,maPositionPct,2026-02-06,69122.3,6.7095,31.76,中性,30-70%,10,-2.5642,2.5642,4.5625,-5.848,10.4105
MA位置百分位,maPositionPct,2026-02-08,69520.1,6.7669,32.43,中性,30-70%,1,-0.3894,0.3894,2.2693,-2.3783,4.6476
MA位置百分位,maPositionPct,2026-02-08,69520.1,6.7669,32.43,中性,30-70%,3,-3.4765,3.4765,2.2693,-5.464,7.7333
MA位置百分位,maPositionPct,2026-02-08,69520.1,6.7669,32.43,中性,30-70%,5,0.3366,0.3366,2.2693,-6.3868,8.6561
MA位置百分位,maPositionPct,2026-02-08,69520.1,6.7669,32.43,中性,30-70%,10,-4.5301,4.5301,2.2693,-6.3868,8.6561
MA位置百分位,maPositionPct,2026-04-04,67281,7.4836,33.11,中性,30-70%,1,3.9268,3.9268,4.4527,-0.1993,4.652
MA位置百分位,maPositionPct,2026-04-04,67281,7.4836,33.11,中性,30-70%,3,5.9219,5.9219,8.3166,-0.1993,8.5159
MA位置百分位,maPositionPct,2026-04-04,67281,7.4836,33.11,中性,30-70%,5,7.6356,7.6356,8.9282,-0.1993,9.1275
MA位置百分位,maPositionPct,2026-04-04,67281,7.4836,33.11,中性,30-70%,10,9.6928,9.6928,12.9591,-0.1993,13.1584
MA位置百分位,maPositionPct,2026-02-07,71153,8.3964,33.78,中性,30-70%,1,-2.2949,2.2949,1.5783,-4.0811,5.6594
MA位置百分位,maPositionPct,2026-02-07,71153,8.3964,33.78,中性,30-70%,3,-6.555,6.555,1.5783,-7.6336,9.2118
MA位置百分位,maPositionPct,2026-02-07,71153,8.3964,33.78,中性,30-70%,5,-3.5086,3.5086,1.5783,-8.5351,10.1134
MA位置百分位,maPositionPct,2026-02-07,71153,8.3964,33.78,中性,30-70%,10,-4.8951,4.8951,1.5783,-8.5351,10.1134
MA位置百分位,maPositionPct,2026-03-28,66500.2,8.6415,34.46,中性,30-70%,1,1.6556,1.6556,2.5544,-2.36,4.9144
MA位置百分位,maPositionPct,2026-03-28,66500.2,8.6415,34.46,中性,30-70%,3,3.5901,3.5901,4.234,-2.36,6.594
MA位置百分位,maPositionPct,2026-03-28,66500.2,8.6415,34.46,中性,30-70%,5,0.4629,0.4629,4.234,-2.36,6.594
MA位置百分位,maPositionPct,2026-03-28,66500.2,8.6415,34.46,中性,30-70%,10,7.1655,7.1655,9.5884,-2.36,11.9484
MA位置百分位,maPositionPct,2026-04-03,67346,8.7533,35.14,中性,30-70%,1,-0.0965,0.0965,0.7426,-1.1488,1.8914
MA位置百分位,maPositionPct,2026-04-03,67346,8.7533,35.14,中性,30-70%,3,1.1771,1.1771,4.4202,-1.1488,5.569
MA位置百分位,maPositionPct,2026-04-03,67346,8.7533,35.14,中性,30-70%,5,7.0675,7.0675,8.2121,-1.1488,9.3609
MA位置百分位,maPositionPct,2026-04-03,67346,8.7533,35.14,中性,30-70%,10,11.7815,11.7815,12.8501,-1.1488,13.9989
MA位置百分位,maPositionPct,2026-03-07,67174.9,9.0293,35.81,中性,30-70%,1,2.4695,2.4695,3.4017,-2.3938,5.7955
MA位置百分位,maPositionPct,2026-03-07,67174.9,9.0293,35.81,中性,30-70%,3,4.4947,4.4947,6.8185,-2.3938,9.2122
MA位置百分位,maPositionPct,2026-03-07,67174.9,9.0293,35.81,中性,30-70%,5,6.8852,6.8852,9.9618,-2.3938,12.3555
MA位置百分位,maPositionPct,2026-03-07,67174.9,9.0293,35.81,中性,30-70%,10,6.3439,6.3439,13.1134,-2.3938,15.5071
MA位置百分位,maPositionPct,2026-01-12,93412.2,9.0942,36.49,中性,30-70%,1,3.5146,3.5146,3.904,-0.4227,4.3267
MA位置百分位,maPositionPct,2026-01-12,93412.2,9.0942,36.49,中性,30-70%,3,1.2178,1.2178,4.8043,-0.4227,5.227
MA位置百分位,maPositionPct,2026-01-12,93412.2,9.0942,36.49,中性,30-70%,5,1.7725,1.7725,4.8043,-0.4227,5.227
MA位置百分位,maPositionPct,2026-01-12,93412.2,9.0942,36.49,中性,30-70%,10,-3.9701,3.9701,4.8043,-6.6502,11.4545
MA位置百分位,maPositionPct,2026-01-18,93012.3,9.2127,37.16,中性,30-70%,1,-2.5527,2.5527,0.3813,-3.4467,3.8281
MA位置百分位,maPositionPct,2026-01-18,93012.3,9.2127,37.16,中性,30-70%,3,-4.361,4.361,0.3813,-6.2489,6.6302
MA位置百分位,maPositionPct,2026-01-18,93012.3,9.2127,37.16,中性,30-70%,5,-4.0565,4.0565,0.3813,-6.2489,6.6302
MA位置百分位,maPositionPct,2026-01-18,93012.3,9.2127,37.16,中性,30-70%,10,-8.7201,8.7201,0.3813,-9.333,9.7143
MA位置百分位,maPositionPct,2026-04-02,66808,9.6248,37.84,中性,30-70%,1,0.8053,0.8053,1.1106,-0.1295,1.2401
MA位置百分位,maPositionPct,2026-04-02,66808,9.6248,37.84,中性,30-70%,3,4.6626,4.6626,5.1922,-0.3528,5.545
MA位置百分位,maPositionPct,2026-04-02,66808,9.6248,37.84,中性,30-70%,5,6.6718,6.6718,9.0835,-0.3528,9.4363
MA位置百分位,maPositionPct,2026-04-02,66808,9.6248,37.84,中性,30-70%,10,7.5187,7.5187,10.4645,-0.3528,10.8173
MA位置百分位,maPositionPct,2026-03-30,66705,9.6471,38.51,中性,30-70%,1,3.272,3.272,3.9139,-0.0132,3.9271
MA位置百分位,maPositionPct,2026-03-30,66705,9.6471,38.51,中性,30-70%,3,0.1544,0.1544,3.9139,-1.5771,5.491
MA位置百分位,maPositionPct,2026-03-30,66705,9.6471,38.51,中性,30-70%,5,0.8635,0.8635,3.9139,-1.5771,5.491
MA位置百分位,maPositionPct,2026-03-30,66705,9.6471,38.51,中性,30-70%,10,8.565,8.565,9.8688,-1.5771,11.4459
MA位置百分位,maPositionPct,2026-03-02,67686.9,9.6657,39.19,中性,30-70%,1,8.3699,8.3699,8.5188,-0.4858,9.0045
MA位置百分位,maPositionPct,2026-03-02,67686.9,9.6657,39.19,中性,30-70%,3,1.1311,1.1311,9.3712,-0.4858,9.857
MA位置百分位,maPositionPct,2026-03-02,67686.9,9.6657,39.19,中性,30-70%,5,-0.7564,0.7564,9.3712,-1.7379,11.1091
MA位置百分位,maPositionPct,2026-03-02,67686.9,9.6657,39.19,中性,30-70%,10,6.0767,6.0767,9.3712,-3.1321,12.5033
MA位置百分位,maPositionPct,2026-01-05,93605,9.9843,39.86,中性,30-70%,1,-2.4664,2.4664,0.2559,-2.8893,3.1451
MA位置百分位,maPositionPct,2026-01-05,93605,9.9843,39.86,中性,30-70%,3,-2.637,2.637,0.2559,-4.6333,4.8892
MA位置百分位,maPositionPct,2026-01-05,93605,9.9843,39.86,中性,30-70%,5,-2.9646,2.9646,0.2559,-4.6333,4.8892
MA位置百分位,maPositionPct,2026-01-05,93605,9.9843,39.86,中性,30-70%,10,1.0093,1.0093,4.5884,-4.6333,9.2217
MA位置百分位,maPositionPct,2026-04-06,68138.7,10.378,40.54,中性,30-70%,1,4.5886,4.5886,6.9532,-0.1302,7.0833
MA位置百分位,maPositionPct,2026-04-06,68138.7,10.378,40.54,中性,30-70%,3,6.2807,6.2807,7.5571,-0.1302,7.6873
MA位置百分位,maPositionPct,2026-04-06,68138.7,10.378,40.54,中性,30-70%,5,4.0077,4.0077,8.3072,-0.1302,8.4373
MA位置百分位,maPositionPct,2026-04-06,68138.7,10.378,40.54,中性,30-70%,10,14.091,14.091,14.5254,-0.1302,14.6555
MA位置百分位,maPositionPct,2026-03-01,69082.6,10.476,41.22,中性,30-70%,1,-2.0203,2.0203,1.44,-4.3554,5.7954
MA位置百分位,maPositionPct,2026-03-01,69082.6,10.476,41.22,中性,30-70%,3,3.6759,3.6759,7.1616,-4.3554,11.5169
MA位置百分位,maPositionPct,2026-03-01,69082.6,10.476,41.22,中性,30-70%,5,-1.7826,1.7826,7.1616,-4.3554,11.5169
MA位置百分位,maPositionPct,2026-03-01,69082.6,10.476,41.22,中性,30-70%,10,1.7492,1.7492,7.1616,-5.0891,12.2507
MA位置百分位,maPositionPct,2026-03-26,66091.4,10.6638,41.89,中性,30-70%,1,1.3506,1.3506,1.8202,-0.8773,2.6975
MA位置百分位,maPositionPct,2026-03-26,66091.4,10.6638,41.89,中性,30-70%,3,2.2844,2.2844,3.1888,-1.7561,4.9448
MA位置百分位,maPositionPct,2026-03-26,66091.4,10.6638,41.89,中性,30-70%,5,4.2308,4.2308,4.8787,-1.7561,6.6348
MA位置百分位,maPositionPct,2026-03-26,66091.4,10.6638,41.89,中性,30-70%,10,5.7974,5.7974,6.3327,-1.7561,8.0888
MA位置百分位,maPositionPct,2026-04-01,66818.1,10.981,42.57,中性,30-70%,1,-0.0151,0.0151,0.8709,-0.8502,1.7211
MA位置百分位,maPositionPct,2026-04-01,66818.1,10.981,42.57,中性,30-70%,3,0.6928,0.6928,1.5385,-0.8502,2.3887
MA位置百分位,maPositionPct,2026-04-01,66818.1,10.981,42.57,中性,30-70%,5,1.9764,1.9764,5.2451,-0.8502,6.0954
MA位置百分位,maPositionPct,2026-04-01,66818.1,10.981,42.57,中性,30-70%,10,6.0633,6.0633,10.4478,-0.8502,11.298
MA位置百分位,maPositionPct,2026-03-29,67601.2,10.996,43.24,中性,30-70%,1,-1.3257,1.3257,1.1652,-2.4485,3.6137
MA位置百分位,maPositionPct,2026-03-29,67601.2,10.996,43.24,中性,30-70%,3,-1.1584,1.1584,2.5363,-2.8819,5.4182
MA位置百分位,maPositionPct,2026-03-29,67601.2,10.996,43.24,中性,30-70%,5,-0.3775,0.3775,2.5363,-2.8819,5.4182
MA位置百分位,maPositionPct,2026-03-29,67601.2,10.996,43.24,中性,30-70%,10,6.6633,6.6633,7.8036,-2.8819,10.6855
MA位置百分位,maPositionPct,2026-03-06,67851.1,11.0134,43.92,中性,30-70%,1,-0.9966,0.9966,0.4665,-1.9756,2.4421
MA位置百分位,maPositionPct,2026-03-06,67851.1,11.0134,43.92,中性,30-70%,3,5.091,5.091,5.7539,-3.3665,9.1204
MA位置百分位,maPositionPct,2026-03-06,67851.1,11.0134,43.92,中性,30-70%,5,3.596,3.596,5.7539,-3.3665,9.1204
MA位置百分位,maPositionPct,2026-03-06,67851.1,11.0134,43.92,中性,30-70%,10,8.8825,8.8825,11.9861,-3.3665,15.3526
MA位置百分位,maPositionPct,2026-03-27,66984,11.0223,44.59,中性,30-70%,1,-0.7223,0.7223,0.1944,-1.1361,1.3305
MA位置百分位,maPositionPct,2026-03-27,66984,11.0223,44.59,中性,30-70%,3,-0.4165,0.4165,2.0974,-3.0652,5.1626
MA位置百分位,maPositionPct,2026-03-27,66984,11.0223,44.59,中性,30-70%,5,-0.2477,0.2477,3.4811,-3.0652,6.5463
MA位置百分位,maPositionPct,2026-03-27,66984,11.0223,44.59,中性,30-70%,10,1.7238,1.7238,4.9845,-3.0652,8.0497
MA位置百分位,maPositionPct,2026-01-04,93909.1,11.1188,45.27,中性,30-70%,1,-0.3238,0.3238,0.9261,-0.874,1.8001
MA位置百分位,maPositionPct,2026-01-04,93909.1,11.1188,45.27,中性,30-70%,3,-3.3828,3.3828,0.9261,-4.9421,5.8682
MA位置百分位,maPositionPct,2026-01-04,93909.1,11.1188,45.27,中性,30-70%,5,-3.5114,3.5114,0.9261,-4.9421,5.8682
MA位置百分位,maPositionPct,2026-01-04,93909.1,11.1188,45.27,中性,30-70%,10,2.9517,2.9517,4.2497,-4.9421,9.1919
MA位置百分位,maPositionPct,2026-03-21,68810.1,11.5353,45.95,中性,30-70%,1,1.8731,1.8731,4.3117,-2.1835,6.4953
MA位置百分位,maPositionPct,2026-03-21,68810.1,11.5353,45.95,中性,30-70%,3,2.8904,2.8904,4.6198,-2.1835,6.8034
MA位置百分位,maPositionPct,2026-03-21,68810.1,11.5353,45.95,中性,30-70%,5,-3.951,3.951,4.6198,-4.5454,9.1652
MA位置百分位,maPositionPct,2026-03-21,68810.1,11.5353,45.95,中性,30-70%,10,0.1126,0.1126,4.6198,-5.6377,10.2575
MA位置百分位,maPositionPct,2026-03-08,68833.8,11.994,46.62,中性,30-70%,1,3.5907,3.5907,4.2441,-0.9062,5.1504
MA位置百分位,maPositionPct,2026-03-08,68833.8,11.994,46.62,中性,30-70%,3,2.117,2.117,4.2441,-0.9062,5.1504
MA位置百分位,maPositionPct,2026-03-08,68833.8,11.994,46.62,中性,30-70%,5,2.5015,2.5015,7.3117,-0.9062,8.2179
MA位置百分位,maPositionPct,2026-03-08,68833.8,11.994,46.62,中性,30-70%,10,0.7862,0.7862,10.3873,-0.9062,11.2936
MA位置百分位,maPositionPct,2026-01-17,95067.9,12.4874,47.3,中性,30-70%,1,-2.1622,2.1622,0.4493,-3.4199,3.8691
MA位置百分位,maPositionPct,2026-01-17,95067.9,12.4874,47.3,中性,30-70%,3,-5.0902,5.0902,0.4493,-7.7332,8.1825
MA位置百分位,maPositionPct,2026-01-17,95067.9,12.4874,47.3,中性,30-70%,5,-5.6426,5.6426,0.4493,-8.276,8.7252
MA位置百分位,maPositionPct,2026-01-17,95067.9,12.4874,47.3,中性,30-70%,10,-5.9117,5.9117,0.4493,-9.5031,9.9524
MA位置百分位,maPositionPct,2026-04-05,69923,12.7711,47.97,中性,30-70%,1,-2.5518,2.5518,0.5718,-3.2075,3.7793
MA位置百分位,maPositionPct,2026-04-05,69923,12.7711,47.97,中性,30-70%,3,3.1216,3.1216,4.2239,-3.2075,7.4315
MA位置百分位,maPositionPct,2026-04-05,69923,12.7711,47.97,中性,30-70%,5,4.1526,4.1526,5.0474,-3.2075,8.2549
MA位置百分位,maPositionPct,2026-04-05,69923,12.7711,47.97,中性,30-70%,10,6.7746,6.7746,8.691,-3.2075,11.8985
MA位置百分位,maPositionPct,2026-03-31,68887.6,12.9502,48.65,中性,30-70%,1,-3.0042,3.0042,0.4104,-4.6955,5.1059
MA位置百分位,maPositionPct,2026-03-31,68887.6,12.9502,48.65,中性,30-70%,3,-2.2378,2.2378,0.4104,-4.6955,5.1059
MA位置百分位,maPositionPct,2026-03-31,68887.6,12.9502,48.65,中性,30-70%,5,1.503,1.503,2.0166,-4.6955,6.7121
MA位置百分位,maPositionPct,2026-03-31,68887.6,12.9502,48.65,中性,30-70%,10,5.718,5.718,6.6263,-4.6955,11.3218
MA位置百分位,maPositionPct,2026-03-05,68452.5,13.1139,49.32,中性,30-70%,1,-0.8786,0.8786,0.4419,-1.5281,1.97
MA位置百分位,maPositionPct,2026-03-05,68452.5,13.1139,49.32,中性,30-70%,3,0.557,0.557,1.4718,-4.2155,5.6873
MA位置百分位,maPositionPct,2026-03-05,68452.5,13.1139,49.32,中性,30-70%,5,2.5444,2.5444,4.8248,-4.2155,9.0403
MA位置百分位,maPositionPct,2026-03-05,68452.5,13.1139,49.32,中性,30-70%,10,6.9952,6.9952,8.8344,-4.2155,13.0499
MA位置百分位,maPositionPct,2026-01-15,94549.8,13.3212,50,中性,30-70%,1,1.0257,1.0257,1.1229,-0.093,1.2159
MA位置百分位,maPositionPct,2026-01-15,94549.8,13.3212,50,中性,30-70%,3,-1.6261,1.6261,1.1229,-2.8906,4.0135
MA位置百分位,maPositionPct,2026-01-15,94549.8,13.3212,50,中性,30-70%,5,-4.5701,4.5701,1.1229,-7.2276,8.3505
MA位置百分位,maPositionPct,2026-01-15,94549.8,13.3212,50,中性,30-70%,10,-7.3505,7.3505,1.1229,-9.0072,10.1301
MA位置百分位,maPositionPct,2026-03-11,70291,13.5768,50.68,中性,30-70%,1,2.1468,2.1468,5.087,-0.8086,5.8956
MA位置百分位,maPositionPct,2026-03-11,70291,13.5768,50.68,中性,30-70%,3,1.649,1.649,5.087,-0.8086,5.8956
MA位置百分位,maPositionPct,2026-03-11,70291,13.5768,50.68,中性,30-70%,5,5.1031,5.1031,8.0989,-0.8086,8.9075
MA位置百分位,maPositionPct,2026-03-11,70291,13.5768,50.68,中性,30-70%,10,-2.1068,2.1068,8.0989,-3.2579,11.3568
MA位置百分位,maPositionPct,2026-03-18,69375,13.5951,51.35,中性,30-70%,1,0.6704,0.6704,2.8378,-0.4098,3.2476
MA位置百分位,maPositionPct,2026-03-18,69375,13.5951,51.35,中性,30-70%,3,-0.8143,0.8143,2.8378,-1.9805,4.8183
MA位置百分位,maPositionPct,2026-03-18,69375,13.5951,51.35,中性,30-70%,5,0.6589,0.6589,3.4623,-2.98,6.4424
MA位置百分位,maPositionPct,2026-03-18,69375,13.5951,51.35,中性,30-70%,10,-4.1439,4.1439,3.7679,-5.5689,9.3368
MA位置百分位,maPositionPct,2026-03-25,69052.1,13.6751,52.03,中性,30-70%,1,-4.2876,4.2876,0.5849,-4.8799,5.4649
MA位置百分位,maPositionPct,2026-03-25,69052.1,13.6751,52.03,中性,30-70%,3,-3.6956,3.6956,0.5849,-5.1273,5.7122
MA位置百分位,maPositionPct,2026-03-25,69052.1,13.6751,52.03,中性,30-70%,5,-3.399,3.399,0.5849,-5.9684,6.5533
MA位置百分位,maPositionPct,2026-03-25,69052.1,13.6751,52.03,中性,30-70%,10,-2.5649,2.5649,0.5849,-5.9684,6.5533
MA位置百分位,maPositionPct,2026-03-19,69840.1,13.7954,52.7,中性,30-70%,1,1.0712,1.0712,1.7864,-0.6952,2.4815
MA位置百分位,maPositionPct,2026-03-19,69840.1,13.7954,52.7,中性,30-70%,3,0.3707,0.3707,2.7733,-3.6261,6.3995
MA位置百分位,maPositionPct,2026-03-19,69840.1,13.7954,52.7,中性,30-70%,5,1.373,1.373,3.0769,-3.6261,6.703
MA位置百分位,maPositionPct,2026-03-19,69840.1,13.7954,52.7,中性,30-70%,10,-3.2058,3.2058,3.0769,-7.0293,10.1062
MA位置百分位,maPositionPct,2026-03-23,69832.1,13.8537,53.38,中性,30-70%,1,1.3846,1.3846,3.0887,-1.3805,4.4691
MA位置百分位,maPositionPct,2026-03-23,69832.1,13.8537,53.38,中性,30-70%,3,-5.3567,5.3567,3.0887,-5.9424,9.0311
MA位置百分位,maPositionPct,2026-03-23,69832.1,13.8537,53.38,中性,30-70%,5,-4.7713,4.7713,3.0887,-6.187,9.2757
MA位置百分位,maPositionPct,2026-03-23,69832.1,13.8537,53.38,中性,30-70%,10,-4.3305,4.3305,3.0887,-7.0187,10.1074
MA位置百分位,maPositionPct,2026-03-20,70588.2,14.0006,54.05,中性,30-70%,1,-2.519,2.519,0.0493,-3.6652,3.7145
MA位置百分位,maPositionPct,2026-03-20,70588.2,14.0006,54.05,中性,30-70%,3,-1.0711,1.0711,1.6841,-4.6475,6.3317
MA位置百分位,maPositionPct,2026-03-20,70588.2,14.0006,54.05,中性,30-70%,5,-2.1761,2.1761,1.9845,-4.6475,6.632
MA位置百分位,maPositionPct,2026-03-20,70588.2,14.0006,54.05,中性,30-70%,10,-5.5012,5.5012,1.9845,-8.0147,9.9991
MA位置百分位,maPositionPct,2026-03-10,70194.2,14.0384,54.73,中性,30-70%,1,0.1379,0.1379,1.5721,-1.479,3.0511
MA位置百分位,maPositionPct,2026-03-10,70194.2,14.0384,54.73,中性,30-70%,3,0.515,0.515,5.2319,-1.479,6.711
MA位置百分位,maPositionPct,2026-03-10,70194.2,14.0384,54.73,中性,30-70%,5,4.3404,4.3404,6.134,-1.479,7.613
MA位置百分位,maPositionPct,2026-03-10,70194.2,14.0384,54.73,中性,30-70%,10,0.5613,0.5613,8.248,-2.0503,10.2983
MA位置百分位,maPositionPct,2026-03-13,70555.7,14.2505,55.41,中性,30-70%,1,1.2677,1.2677,1.9053,-0.1427,2.048
MA位置百分位,maPositionPct,2026-03-13,70555.7,14.2505,55.41,中性,30-70%,3,4.7088,4.7088,7.6934,-0.1427,7.8361
MA位置百分位,maPositionPct,2026-03-13,70555.7,14.2505,55.41,中性,30-70%,5,-1.6734,1.6734,7.6934,-2.5522,10.2455
MA位置百分位,maPositionPct,2026-03-13,70555.7,14.2505,55.41,中性,30-70%,10,-1.0256,1.0256,7.6934,-4.6036,12.297
MA位置百分位,maPositionPct,2026-03-14,71450.1,14.3267,56.08,中性,30-70%,1,2.5064,2.5064,4.2684,-0.2983,4.5667
MA位置百分位,maPositionPct,2026-03-14,71450.1,14.3267,56.08,中性,30-70%,3,-0.0192,0.0192,6.3453,-0.8929,7.2382
MA位置百分位,maPositionPct,2026-03-14,71450.1,14.3267,56.08,中性,30-70%,5,-2.2533,2.2533,6.3453,-3.772,10.1173
MA位置百分位,maPositionPct,2026-03-14,71450.1,14.3267,56.08,中性,30-70%,10,-0.9113,0.9113,6.3453,-5.7978,12.143
MA位置百分位,maPositionPct,2026-01-16,95519.6,14.5539,56.76,中性,30-70%,1,-0.4729,0.4729,0,-0.7224,0.7224
MA位置百分位,maPositionPct,2026-01-16,95519.6,14.5539,56.76,中性,30-70%,3,-5.1106,5.1106,0,-5.9812,5.9812
MA位置百分位,maPositionPct,2026-01-16,95519.6,14.5539,56.76,中性,30-70%,5,-6.8715,6.8715,0,-8.7097,8.7097
MA位置百分位,maPositionPct,2026-01-16,95519.6,14.5539,56.76,中性,30-70%,10,-7.8788,7.8788,0,-9.9311,9.9311
MA位置百分位,maPositionPct,2026-03-22,70099,14.8788,57.43,中性,30-70%,1,-0.3807,0.3807,1.8203,-0.9116,2.7319
MA位置百分位,maPositionPct,2026-03-22,70099,14.8788,57.43,中性,30-70%,3,-1.4935,1.4935,2.6962,-2.288,4.9842
MA位置百分位,maPositionPct,2026-03-22,70099,14.8788,57.43,中性,30-70%,5,-4.4437,4.4437,2.6962,-6.5442,9.2404
MA位置百分位,maPositionPct,2026-03-22,70099,14.8788,57.43,中性,30-70%,10,-4.6804,4.6804,2.6962,-7.3727,10.0689
MA位置百分位,maPositionPct,2026-03-09,71305.4,15.5713,58.11,中性,30-70%,1,-1.5584,1.5584,0.5113,-3.3111,3.8224
MA位置百分位,maPositionPct,2026-03-09,71305.4,15.5713,58.11,中性,30-70%,3,0.6936,0.6936,3.592,-3.3111,6.9031
MA位置百分位,maPositionPct,2026-03-09,71305.4,15.5713,58.11,中性,30-70%,5,0.2029,0.2029,3.592,-3.3111,6.9031
MA位置百分位,maPositionPct,2026-03-09,71305.4,15.5713,58.11,中性,30-70%,10,-2.055,2.055,6.5611,-3.5767,10.1378
MA位置百分位,maPositionPct,2026-03-24,70799,15.5835,58.78,中性,30-70%,1,-2.4674,2.4674,1.302,-3.2541,4.5561
MA位置百分位,maPositionPct,2026-03-24,70799,15.5835,58.78,中性,30-70%,3,-5.3885,5.3885,1.302,-7.4682,8.7702
MA位置百分位,maPositionPct,2026-03-24,70799,15.5835,58.78,中性,30-70%,5,-4.5167,4.5167,1.302,-8.2885,9.5905
MA位置百分位,maPositionPct,2026-03-24,70799,15.5835,58.78,中性,30-70%,10,-4.8772,4.8772,1.302,-8.2885,9.5905
MA位置百分位,maPositionPct,2026-03-17,71436.4,15.9305,59.46,中性,30-70%,1,-2.8856,2.8856,0.7398,-3.7535,4.4934
MA位置百分位,maPositionPct,2026-03-17,71436.4,15.9305,59.46,中性,30-70%,3,-1.1873,1.1873,0.7398,-3.7535,4.4934
MA位置百分位,maPositionPct,2026-03-17,71436.4,15.9305,59.46,中性,30-70%,5,-1.8722,1.8722,0.7398,-5.7797,6.5195
MA位置百分位,maPositionPct,2026-03-17,71436.4,15.9305,59.46,中性,30-70%,10,-6.2327,6.2327,0.7736,-8.2938,9.0674
MA位置百分位,maPositionPct,2026-04-11,70869.5,16.1532,60.14,中性,30-70%,1,1.3569,1.3569,2.1935,-0.5835,2.7769
MA位置百分位,maPositionPct,2026-04-11,70869.5,16.1532,60.14,中性,30-70%,3,4.1385,4.1385,7.2394,-0.5835,7.8228
